gene_id	gene_name	SRR3214253	SRR3214254	SRR3214255	SRR3214277	SRR3214278	SRR3214279	SRR3214301	SRR3214302	SRR3214303	SRR3214325	SRR3214326	SRR3214327
24638	ENSG00000223565.1	AC069540.1	0	0	0	0	0	0	0	0	0	0	0	0
24639	ENSG00000223566.1	TNRC18P2	4	0	2	6	0	7	1	0	0	0	0	0
24640	ENSG00000223568.1	RPL3P11	0	0	0	0	0	0	0	0	0	0	0	0
24641	ENSG00000223569.6	USP17L15	0	2	0	0	0	0	0	0	0	0	1	0
24642	ENSG00000223570.2	AL592045.1	0	0	0	0	0	0	0	0	0	0	0	0
24643	ENSG00000223571.6	DHRSX-IT1	1	0	0	2	0	1	0	3	0	1	3	2
24644	ENSG00000223572.10	CKMT1A	1	7	0	38	20	41	1	0	1	1	0	0
24645	ENSG00000223573.7	TINCR	14	19	10	19	15	12	157	51	121	21	35	15
24646	ENSG00000223574.1	TPMTP4	0	0	0	0	0	0	0	0	0	0	0	0
24647	ENSG00000223575.2	RBMX2P3	2	0	2	1	0	0	2	1	8	2	6	4
24648	ENSG00000223576.2	AL355001.1	0	0	0	0	0	2	1	1	1	0	0	0
24649	ENSG00000223581.2	LINC02665	0	0	0	0	0	0	0	0	0	0	0	0
24650	ENSG00000223583.1	AL513365.1	3	0	5	0	0	0	4	4	5	4	0	0
24651	ENSG00000223584.1	TVP23CP1	0	0	3	2	0	2	6	1	5	1	1	1
24652	ENSG00000223586.6	LINC01312	0	0	0	0	0	0	0	0	0	0	0	0
24653	ENSG00000223587.2	LINC01986	0	0	0	0	0	0	0	0	0	0	0	0
24654	ENSG00000223589.2	AL139158.1	0	0	0	0	0	0	0	0	0	0	0	0
24655	ENSG00000223592.2	FNDC3CP	0	0	0	0	0	0	0	0	0	0	0	0
24656	ENSG00000223593.1	AL356806.1	0	0	0	0	0	0	0	0	0	0	0	0
24657	ENSG00000223595.1	LYPLA1P1	0	0	0	0	0	0	0	0	0	0	0	0
24658	ENSG00000223597.3	LINC02142	5	10	0	7	11	0	107	43	77	2	1	0
24659	ENSG00000223598.1	AL138733.1	0	0	0	0	0	0	0	0	0	0	0	0
24660	ENSG00000223599.1	AL513523.3	15	1	9	28	0	14	9	11	8	11	11	12
24661	ENSG00000223600.1	EEF1A1P41	0	0	0	0	0	0	0	0	0	0	0	0
24662	ENSG00000223601.2	EBLN1	0	1	0	0	0	0	0	0	0	0	0	0
24663	ENSG00000223602.2	AC125634.1	0	0	0	0	0	0	0	0	0	0	0	0
24664	ENSG00000223603.1	CRPP1	0	0	0	0	0	0	0	0	0	0	0	0
24665	ENSG00000223604.1	RPL17P13	0	0	0	0	0	0	0	0	0	0	0	0
24666	ENSG00000223605.1	AC107399.1	0	0	0	0	0	0	0	0	0	0	0	0
24667	ENSG00000223608.1	DSCR4-IT1	0	0	0	0	0	0	0	0	0	0	0	0
24668	ENSG00000223609.11	HBD	0	0	0	0	0	0	0	0	0	0	0	0
24669	ENSG00000223611.5	SUPT20HL2	0	0	0	0	0	0	0	0	0	0	0	0
24670	ENSG00000223612.3	AC241585.1	0	0	0	0	0	0	0	0	0	0	5	0
24671	ENSG00000223614.5	ZNF735	0	0	0	0	0	0	0	0	0	0	0	0
24672	ENSG00000223615.2	AL807761.1	0	0	0	0	0	0	0	0	0	0	0	0
24673	ENSG00000223617.2	LINC00370	0	0	0	0	0	0	0	3	0	0	0	0
24674	ENSG00000223619.1	MTCO1P17	0	0	0	0	0	0	0	0	0	0	0	0
24675	ENSG00000223620.3	RBM48P1	0	0	0	0	0	0	0	0	3	0	0	0
24676	ENSG00000223621.1	AK4P4	0	0	1	0	0	0	0	2	0	0	0	1
24677	ENSG00000223622.2	GSTA6P	0	0	0	0	0	0	0	0	0	0	1	0
24678	ENSG00000223623.1	AL133268.2	0	0	0	0	0	0	0	0	0	0	0	0
24679	ENSG00000223624.1	AL033528.2	0	0	0	0	0	0	0	0	0	0	0	0
24680	ENSG00000223625.1	CYCSP32	0	0	0	0	0	0	0	0	0	0	0	0
24681	ENSG00000223626.1	LINC01044	7	9	7	0	5	1	2	5	8	12	23	10
24682	ENSG00000223628.2	AC023449.1	0	0	0	0	0	0	0	0	0	0	0	0
24683	ENSG00000223629.1	DEFA8P	1	0	3	0	0	0	0	0	0	0	1	0
24684	ENSG00000223631.2	LINC01120	0	0	0	0	0	0	0	1	0	0	0	0
24685	ENSG00000223634.1	AC012506.2	0	0	0	0	0	0	0	0	0	0	0	0
24686	ENSG00000223635.2	AL121990.1	0	0	0	0	0	0	0	0	0	0	0	0
24687	ENSG00000223637.7	RBMY2EP	0	0	0	0	0	0	0	0	0	0	0	0
24688	ENSG00000223638.3	RFPL4A	0	0	0	0	0	0	0	0	0	0	0	0
24689	ENSG00000223640.1	RPL30P3	0	0	0	0	0	0	0	0	0	0	0	0
24690	ENSG00000223641.2	TTTY17C	0	0	0	0	0	0	0	0	0	0	0	0
24691	ENSG00000223642.7	AC008277.1	0	0	0	0	0	0	0	1	0	0	0	0
24692	ENSG00000223643.6	BX284668.1	0	0	0	0	0	0	0	0	0	0	0	0
24693	ENSG00000223646.2	AC002463.1	0	0	0	0	1	0	0	0	0	0	0	0
24694	ENSG00000223647.1	LINC01946	2	0	0	0	2	1	0	2	0	1	1	1
24695	ENSG00000223648.4	IGHV3-64	0	0	0	0	0	0	0	0	0	0	0	0
24696	ENSG00000223649.1	AC105275.1	0	0	0	0	0	0	0	0	0	0	0	0
24697	ENSG00000223650.1	UHRF2P1	0	0	0	0	0	0	0	0	0	0	0	0
24698	ENSG00000223651.1	AL049812.1	0	0	0	0	12	0	0	1	0	0	1	0
24699	ENSG00000223652.2	AC106786.1	0	0	0	0	0	0	0	0	0	0	0	0
24700	ENSG00000223653.6	AL078459.1	110	33	81	156	80	149	119	141	94	94	157	83
24701	ENSG00000223656.1	HMGB3P10	0	0	0	0	0	0	0	0	0	0	0	0
24702	ENSG00000223657.2	KRT8P51	0	0	0	0	0	0	0	0	0	0	0	0
24703	ENSG00000223658.8	C1GALT1C1L	0	0	0	0	0	0	0	0	0	0	0	0
24704	ENSG00000223660.1	AC245052.1	0	0	0	1	0	1	2	0	3	0	0	0
24705	ENSG00000223662.1	SAMSN1-AS1	0	0	0	0	0	0	0	3	0	0	0	0
24706	ENSG00000223663.2	NDUFB4P8	1	0	0	0	0	0	0	0	0	0	0	0
24707	ENSG00000223665.1	AC000058.1	0	0	0	0	0	1	0	0	0	0	0	0
24708	ENSG00000223668.1	EEF1A1P24	3	6	0	1	0	1	2	1	0	1	2	0
24709	ENSG00000223669.1	AL357033.2	0	0	0	3	0	7	0	0	0	3	3	2
24710	ENSG00000223671.2	RPL34P3	0	0	0	0	0	0	0	0	0	0	0	0
24711	ENSG00000223672.2	AL162386.1	0	0	0	0	0	0	0	0	0	0	0	0
24712	ENSG00000223675.1	AC093117.1	0	0	0	0	0	0	0	0	0	0	0	0
24713	ENSG00000223676.1	RPL34P26	0	0	0	0	0	0	0	0	0	0	0	0
24714	ENSG00000223677.1	OR2AD1P	0	0	0	0	0	0	0	0	0	0	0	0
24715	ENSG00000223679.1	AC245054.1	0	0	0	0	0	0	0	0	0	0	0	0
24716	ENSG00000223683.1	RPSAP65	0	0	0	0	0	0	0	0	0	0	0	0
24717	ENSG00000223684.1	IFNWP18	0	0	0	0	0	0	0	0	0	0	0	0
24718	ENSG00000223685.6	LINC00571	0	0	0	4	0	5	0	0	0	0	0	0
24719	ENSG00000223688.2	RPS24P14	0	0	0	0	0	0	0	0	0	0	0	0
24720	ENSG00000223691.1	AC068044.1	1	1	3	0	0	0	0	1	0	0	0	0
24721	ENSG00000223692.1	DIP2A-IT1	3	2	4	12	7	7	10	4	9	0	47	1
24722	ENSG00000223694.1	ADH5P3	0	0	0	0	0	0	0	0	0	0	0	0
24723	ENSG00000223695.1	FO393418.1	0	0	0	0	0	0	0	0	0	0	3	0
24724	ENSG00000223697.3	AF230666.1	0	0	0	0	0	0	0	4	0	0	0	0
24725	ENSG00000223698.3	GOLGA6L11P	0	0	0	0	0	0	0	0	0	0	0	0
24726	ENSG00000223701.3	RAET1E-AS1	0	3	0	0	0	0	0	0	0	0	0	0
24727	ENSG00000223702.1	ZDHHC20P2	0	0	0	0	0	0	0	0	0	0	0	0
24728	ENSG00000223703.1	AC027612.1	0	0	0	0	0	0	0	0	0	0	0	0
24729	ENSG00000223704.2	LINC01422	96	27	80	100	87	99	215	38	178	101	566	83
24730	ENSG00000223705.9	NSUN5P1	620	53	547	587	138	577	803	196	645	362	714	350
24731	ENSG00000223707.2	SFR1P2	0	0	0	0	0	0	0	0	0	0	0	0
24732	ENSG00000223709.6	TRIM64EP	0	1	0	0	0	0	0	0	0	0	0	0
24733	ENSG00000223710.1	CRYGGP	0	0	0	0	0	0	0	0	0	0	0	0
24734	ENSG00000223711.1	AC069213.1	0	0	0	2	0	2	3	3	5	0	1	0
24735	ENSG00000223714.1	LINC02601	0	0	0	0	0	0	0	0	0	0	1	0
24736	ENSG00000223715.3	LINC01208	1	0	0	2	0	1	0	2	0	1	0	0
24737	ENSG00000223716.2	AL135785.1	0	0	0	0	0	0	0	0	0	0	0	0
24738	ENSG00000223717.1	DNAJA1P1	0	0	0	0	0	0	0	0	0	0	0	0
24739	ENSG00000223718.3	AC093107.1	0	0	0	0	0	0	0	0	0	0	0	0
24740	ENSG00000223719.1	AC069277.2	2	0	1	0	2	0	0	0	0	1	0	0
24741	ENSG00000223720.2	AL109659.1	5	7	6	6	5	6	7	10	7	2	5	3
24742	ENSG00000223721.3	UQCRFS1P2	0	0	0	0	0	0	0	0	0	0	0	0
24743	ENSG00000223722.3	IFITM3P2	1	0	0	0	0	0	1	8	0	0	2	0
24744	ENSG00000223723.1	BX842568.2	0	0	0	0	0	0	0	0	0	0	0	0
24745	ENSG00000223724.1	RAD17P2	0	0	0	0	0	0	0	1	0	0	0	0
24746	ENSG00000223725.6	AC009226.1	2	0	0	3	0	3	0	0	0	0	0	0
24747	ENSG00000223726.1	AL020994.1	0	0	0	0	0	0	0	0	0	0	0	0
24748	ENSG00000223727.6	AC034195.1	0	2	2	1	2	0	5	0	5	0	1	0
24749	ENSG00000223728.3	AC239801.1	0	0	0	0	0	0	0	3	0	0	0	0
24750	ENSG00000223729.1	LINC02247	0	0	0	0	0	0	0	0	0	0	0	0
24751	ENSG00000223730.1	Z83838.1	0	0	0	0	0	0	0	0	0	0	0	0
24752	ENSG00000223731.2	SUPT20HL1	0	0	0	0	0	2	1	0	0	0	0	1
24753	ENSG00000223732.2	AL359706.1	0	0	0	0	0	0	0	0	0	0	0	0
24754	ENSG00000223733.1	RPL18AP14	0	0	0	0	0	0	0	0	0	0	0	0
24755	ENSG00000223734.2	LAPTM4A-DT	0	0	0	0	0	0	0	0	0	0	0	0
24756	ENSG00000223735.1	OR51B3P	0	0	0	0	0	0	0	0	0	0	0	0
24757	ENSG00000223738.3	AC016930.1	0	0	0	0	0	0	0	0	0	0	1	0
24758	ENSG00000223739.1	AC007389.2	0	0	0	0	0	0	0	0	0	0	0	0
24759	ENSG00000223740.1	AC092447.3	0	0	0	0	0	0	0	0	0	0	0	0
24760	ENSG00000223741.1	PSMD4P1	0	0	0	0	0	0	0	0	0	0	0	0
24761	ENSG00000223742.1	AC112495.1	0	0	0	0	0	0	0	0	0	0	0	0
24762	ENSG00000223744.1	RBMY2GP	0	0	0	0	0	0	0	0	0	0	0	0
24763	ENSG00000223745.8	CCDC18-AS1	193	64	156	394	240	364	524	134	362	112	214	123
24764	ENSG00000223746.1	ELOCP30	0	3	0	0	0	0	0	0	0	0	0	0
24765	ENSG00000223749.11	MIR503HG	32	5	19	398	149	390	22	5	20	14	39	16
24766	ENSG00000223750.1	SIRPB3P	0	0	0	0	0	0	12	2	1	0	0	0
24767	ENSG00000223751.1	AC116609.1	0	0	0	0	0	0	0	0	0	0	0	0
24768	ENSG00000223753.2	AC234775.1	0	0	0	0	0	0	0	0	0	0	0	0
24769	ENSG00000223754.1	AC008073.1	0	0	0	0	0	0	0	0	0	0	1	0
24770	ENSG00000223756.6	TSSC2	17	0	25	19	4	11	19	15	8	8	32	11
24771	ENSG00000223760.4	MED15P9	0	5	1	0	0	0	24	15	12	1	7	4
24772	ENSG00000223761.1	AL138767.2	0	0	0	0	0	0	0	0	0	0	0	0
24773	ENSG00000223764.2	LINC02593	7	0	4	53	6	46	0	0	0	2	4	1
24774	ENSG00000223765.3	LINC01626	0	0	0	0	0	0	0	0	0	0	0	0
24775	ENSG00000223768.2	LINC00205	86	5	61	73	33	74	225	43	139	43	104	62
24776	ENSG00000223770.5	CACNA2D1-AS1	5	0	1	5	1	4	0	1	0	6	2	3
24777	ENSG00000223772.1	GEMIN8P3	0	0	0	0	0	0	0	0	0	0	0	0
24778	ENSG00000223773.7	CD99P1	23	3	28	41	17	28	66	36	43	13	95	14
24779	ENSG00000223774.5	AL513217.1	0	0	0	0	0	0	0	0	0	0	0	0
24780	ENSG00000223776.5	LGALS8-AS1	2	0	2	0	0	0	0	1	0	2	2	0
24781	ENSG00000223777.1	AC092162.1	0	0	0	0	0	0	0	0	0	0	0	0
24782	ENSG00000223779.6	AC239800.1	0	0	0	0	0	0	0	0	0	0	3	1
24783	ENSG00000223782.1	RPS21P8	0	0	0	0	0	0	0	0	0	0	0	0
24784	ENSG00000223783.1	LINC01983	0	3	0	0	0	0	0	0	0	0	0	0
24785	ENSG00000223784.2	LINP1	1	0	0	0	0	4	1	4	0	1	6	2
24786	ENSG00000223786.1	AL357507.1	0	0	0	0	0	0	0	0	0	0	0	0
24787	ENSG00000223787.2	AL354890.1	0	0	0	3	0	2	9	0	5	0	0	0
24788	ENSG00000223788.4	DIS3L2P1	0	0	0	0	0	0	0	0	0	0	0	0
24789	ENSG00000223791.1	UBE2E1-AS1	0	0	1	0	0	0	0	14	0	0	0	0
24790	ENSG00000223794.1	COX5BP8	0	0	0	0	0	0	0	0	0	0	0	0
24791	ENSG00000223795.2	AL669970.1	0	0	0	0	0	0	0	1	0	0	0	0
24792	ENSG00000223797.6	ENTPD3-AS1	30	14	32	33	39	43	52	37	21	42	20	39
24793	ENSG00000223799.1	IL10RB-DT	20	8	17	91	9	98	46	121	33	20	33	15
24794	ENSG00000223800.1	AL355314.1	0	0	0	0	0	0	0	0	0	0	0	0
24795	ENSG00000223802.7	CERS1	23	1	22	0	0	0	0	2	0	9	16	9
24796	ENSG00000223803.1	RPS20P14	2	1	5	1	0	3	0	2	0	48	0	42
24797	ENSG00000223804.5	AC244669.1	27	0	17	18	0	20	41	10	24	16	17	17
24798	ENSG00000223806.8	LINC00114	0	11	1	1	2	3	16	11	7	3	5	4
24799	ENSG00000223807.1	BOLA3P4	0	0	0	0	0	0	0	0	0	0	0	0
24800	ENSG00000223808.1	AC044784.1	0	0	0	0	0	0	0	0	0	0	0	0
24801	ENSG00000223809.1	AC234771.1	0	0	0	0	0	0	0	0	0	0	0	0
24802	ENSG00000223810.2	KRT8P28	0	0	0	1	0	0	0	0	0	0	0	0
24803	ENSG00000223811.1	AL589684.1	0	0	0	0	0	0	0	0	0	0	0	0
24804	ENSG00000223812.8	AC073365.1	0	0	1	2	0	0	14	3	8	5	3	3
24805	ENSG00000223813.3	AC007255.1	0	0	2	5	0	3	0	0	0	0	0	0
24806	ENSG00000223814.1	AL691459.1	0	0	0	0	0	0	0	0	0	0	0	0
24807	ENSG00000223815.2	DIAPH3-AS2	0	0	0	0	0	0	0	0	0	0	0	0
24808	ENSG00000223816.5	IGKV1OR2-2	0	0	0	8	2	0	0	0	0	0	0	0
24809	ENSG00000223817.1	CDH23-AS1	0	0	0	0	0	0	0	0	0	0	0	0
24810	ENSG00000223819.2	PPIAP89	0	0	0	3	0	7	0	0	0	2	5	3
24811	ENSG00000223820.5	CFL1P1	1	3	4	6	2	1	7	0	7	3	29	0
24812	ENSG00000223821.1	AL603910.1	0	0	0	0	0	0	0	1	0	0	0	0
24813	ENSG00000223822.2	EEF1A1P1	1	1	0	1	0	1	2	0	0	0	0	0
24814	ENSG00000223823.1	LINC01342	0	0	0	0	0	0	0	0	0	0	1	0
24815	ENSG00000223824.1	TERF1P6	0	0	0	0	0	0	0	0	0	0	0	0
24816	ENSG00000223825.5	DAZAP2P1	2	2	0	1	0	0	4	0	9	0	0	0
24817	ENSG00000223826.1	LINC01870	0	0	0	0	0	0	0	0	0	0	0	0
24818	ENSG00000223828.1	BANF1P4	0	0	0	0	0	0	0	0	0	0	0	0
24819	ENSG00000223829.6	AC004870.2	0	0	0	0	0	0	0	0	0	0	0	0
24820	ENSG00000223831.1	AC005006.1	0	0	0	0	0	1	0	1	0	0	0	0
24821	ENSG00000223834.5	AL161935.1	0	0	0	0	0	0	0	0	0	1	1	1
24822	ENSG00000223836.1	AC023141.1	0	0	0	0	0	0	0	0	0	0	0	0
24823	ENSG00000223837.2	AL645941.1	1	0	1	5	0	0	8	0	4	6	2	9
24824	ENSG00000223838.2	AC007091.1	0	0	0	0	0	0	0	0	0	0	0	0
24825	ENSG00000223839.8	FAM95B1	14	2	16	77	4	59	0	0	0	16	8	18
24826	ENSG00000223841.1	AC006484.1	0	0	0	0	0	0	0	0	0	0	0	0
24827	ENSG00000223842.1	AL360093.1	0	0	0	0	0	0	0	2	0	0	0	0
24828	ENSG00000223843.5	EFCAB6-AS1	54	19	40	46	33	46	46	31	28	47	85	63
24829	ENSG00000223845.1	VN1R40P	0	0	0	0	0	0	0	0	0	0	0	0
24830	ENSG00000223847.1	AL645474.1	0	0	0	0	0	0	0	0	0	0	0	0
24831	ENSG00000223849.1	AL354893.1	0	0	0	1	0	0	0	0	0	0	2	0
24832	ENSG00000223850.1	MYCNUT	0	1	0	0	0	0	0	0	0	0	0	0
24833	ENSG00000223855.2	AC147651.1	0	4	0	8	0	10	0	5	0	0	0	0
24834	ENSG00000223856.1	RAB9AP2	0	0	0	0	0	0	0	0	0	0	0	0
24835	ENSG00000223859.1	AC007403.1	0	0	0	0	0	0	0	0	0	0	0	0
24836	ENSG00000223861.1	AL365436.1	0	0	0	0	0	0	0	1	0	2	0	1
24837	ENSG00000223863.1	LINC01805	0	0	0	0	0	0	0	0	0	0	0	0
24838	ENSG00000223864.1	NPM1P19	0	0	0	0	0	0	0	0	0	0	0	0
24839	ENSG00000223865.11	HLA-DPB1	15	10	24	5	13	3	72	14	56	0	11	3
24840	ENSG00000223866.1	AC002486.1	0	0	0	0	0	0	0	0	0	0	0	0
24841	ENSG00000223867.1	AC098592.1	0	0	0	0	0	0	0	0	0	0	0	0
24842	ENSG00000223869.1	AC099563.1	0	0	0	0	0	0	0	0	0	0	0	0
24843	ENSG00000223870.1	AP000233.1	0	0	0	0	0	0	0	0	0	0	0	0
24844	ENSG00000223872.2	AC006372.1	0	1	0	1	0	0	0	2	0	0	0	0
24845	ENSG00000223873.1	SAP18P2	0	0	0	0	0	0	0	0	0	0	0	0
24846	ENSG00000223874.2	LINC01921	0	0	0	0	0	0	0	0	0	0	0	0
24847	ENSG00000223875.2	NBEAP3	0	0	0	4	0	3	0	0	0	0	0	0
24848	ENSG00000223876.1	RPS27P1	0	0	0	0	0	0	0	0	0	0	0	0
24849	ENSG00000223877.4	RPS8P10	0	0	0	0	0	0	0	0	0	0	0	0
24850	ENSG00000223878.1	PPIAP53	0	0	0	0	0	0	0	0	0	0	0	0
24851	ENSG00000223880.1	LINC01078	0	0	0	0	0	0	0	0	0	0	0	0
24852	ENSG00000223881.1	AL157402.1	0	0	0	0	0	0	0	0	0	0	0	0
24853	ENSG00000223882.1	ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0
24854	ENSG00000223883.2	LINC01707	0	0	0	1	0	0	5	2	3	0	3	0
24855	ENSG00000223884.7	AC068481.1	0	0	0	0	0	0	0	2	0	0	0	0
24856	ENSG00000223885.4	FAM90A13P	0	0	0	0	0	0	0	0	0	1	0	1
24857	ENSG00000223886.3	AC073073.1	0	0	0	0	0	0	0	0	0	0	0	0
24858	ENSG00000223889.1	AC073188.1	0	0	0	0	0	0	0	0	0	0	0	0
24859	ENSG00000223890.1	AC008171.1	0	0	0	0	0	0	0	0	0	0	0	0
24860	ENSG00000223891.6	OSER1-DT	9	4	11	22	18	22	62	10	55	8	16	18
24861	ENSG00000223893.1	GNL2P1	0	0	0	0	0	0	0	2	0	0	0	0
24862	ENSG00000223896.2	CCNJP2	0	0	0	0	0	0	0	0	0	0	0	0
24863	ENSG00000223897.1	AC069157.1	0	0	0	0	0	0	0	0	0	0	0	0
24864	ENSG00000223899.1	SEC13P1	0	0	0	1	0	0	0	1	0	0	0	0
24865	ENSG00000223901.2	AP001469.1	0	0	0	0	0	0	0	22	0	0	0	0
24866	ENSG00000223903.1	RPL23P4	0	0	0	0	0	0	0	0	0	0	0	0
24867	ENSG00000223904.2	HMGB1P12	0	1	0	0	0	0	0	1	0	0	0	0
24868	ENSG00000223905.1	AC103592.1	0	0	0	0	0	0	0	2	0	0	0	0
24869	ENSG00000223906.1	AC104457.2	0	0	0	0	0	0	0	0	0	0	0	0
24870	ENSG00000223908.5	AC068657.2	0	0	0	0	3	0	0	0	0	0	0	0
24871	ENSG00000223910.1	ZNF32-AS3	0	0	0	0	0	0	0	0	0	0	0	0
24872	ENSG00000223911.1	AC009480.1	0	1	0	0	0	0	0	0	0	0	0	0
24873	ENSG00000223912.1	EEF1A1P36	0	0	0	0	0	0	0	0	0	0	0	0
24874	ENSG00000223914.4	LINC02471	0	0	0	6	0	1	8	1	1	0	1	0
24875	ENSG00000223915.1	DPPA2P1	0	0	0	0	0	0	0	0	0	0	0	0
24876	ENSG00000223916.1	AC097638.1	0	0	1	2	0	1	0	1	0	0	0	0
24877	ENSG00000223917.1	AC009237.1	0	0	0	0	0	0	3	0	1	0	0	0
24878	ENSG00000223918.1	AL513328.1	0	0	0	0	0	0	0	0	0	0	0	0
24879	ENSG00000223920.2	AC099791.1	0	0	0	0	0	0	0	0	0	0	0	0
24880	ENSG00000223921.1	MTND1P27	0	0	0	0	0	0	0	0	0	0	0	0
24881	ENSG00000223922.1	ASS1P2	4	0	3	10	0	3	3	3	0	1	15	0
24882	ENSG00000223923.2	AC010136.1	46	77	38	51	131	35	407	85	313	48	232	41
24883	ENSG00000223928.1	NUP35P1	0	0	0	0	0	0	0	0	0	0	0	0
24884	ENSG00000223930.7	AC117453.1	4	0	6	2	0	3	15	11	14	4	5	3
24885	ENSG00000223931.2	AC142381.1	0	0	0	0	0	0	0	0	0	0	0	0
24886	ENSG00000223935.3	LGALSL-DT	16	20	18	24	19	26	92	39	59	17	70	4
24887	ENSG00000223940.1	KRT8P8	0	0	0	0	0	0	0	0	0	0	0	0
24888	ENSG00000223941.5	LINC01014	0	0	0	0	0	0	0	0	0	0	0	0
24889	ENSG00000223942.2	AL590302.1	0	0	0	0	0	0	0	0	0	0	0	0
24890	ENSG00000223944.2	AL353604.1	16	6	14	14	6	10	48	8	30	6	37	15
24891	ENSG00000223945.2	AC244033.1	0	0	0	0	0	0	0	0	0	0	0	0
24892	ENSG00000223946.1	AL513008.1	0	0	0	0	0	0	0	0	0	0	0	0
24893	ENSG00000223947.1	AC016738.1	0	0	0	0	0	1	8	0	4	0	1	1
24894	ENSG00000223948.1	AC092648.1	0	0	0	0	0	0	0	0	0	0	0	0
24895	ENSG00000223949.7	ROR1-AS1	41	11	51	503	155	473	94	48	65	48	49	43
24896	ENSG00000223951.1	H2ACP2	0	0	0	0	0	0	0	0	0	0	0	0
24897	ENSG00000223953.6	C1QTNF5	0	0	0	0	0	0	0	0	0	0	0	0
24898	ENSG00000223955.1	MTND6P1	0	0	0	0	0	0	0	0	0	0	0	0
24899	ENSG00000223956.3	LINC01767	0	0	0	0	1	0	0	0	0	0	0	0
24900	ENSG00000223958.1	AC244505.2	0	0	0	0	0	0	0	0	0	0	0	0
24901	ENSG00000223959.8	AFG3L1P	107	17	85	147	43	111	194	59	167	97	192	105
24902	ENSG00000223960.7	CHROMR	217	14	235	150	45	106	152	35	82	139	149	139
24903	ENSG00000223962.1	UBBP3	0	1	0	0	0	0	0	0	0	0	0	0
24904	ENSG00000223963.2	THAP12P8	0	0	0	0	0	0	0	0	0	0	0	0
24905	ENSG00000223965.2	ZNF587P1	0	0	0	0	0	0	0	0	0	0	0	0
24906	ENSG00000223967.1	AL603910.2	0	0	0	0	0	0	0	0	0	0	0	0
24907	ENSG00000223968.1	AC098614.1	0	0	0	0	0	1	0	0	1	0	0	0
24908	ENSG00000223969.6	AC002456.1	4	0	14	16	3	31	18	1	14	5	6	4
24909	ENSG00000223970.1	AC074397.1	0	1	0	0	0	0	0	0	0	0	0	0
24910	ENSG00000223972.5	DDX11L1	0	0	0	0	0	7	0	0	0	0	0	0
24911	ENSG00000223973.2	AC068491.1	0	0	0	0	0	0	0	0	0	0	0	0
24912	ENSG00000223974.1	BNIP3P42	0	0	0	0	0	0	0	0	0	0	0	0
24913	ENSG00000223975.1	AP001048.1	0	0	0	0	0	0	0	0	0	0	0	0
24914	ENSG00000223976.1	EXTL2P1	0	0	0	0	0	0	0	0	0	0	0	0
24915	ENSG00000223977.1	AC138623.1	0	0	0	0	0	0	0	0	1	0	0	0
24916	ENSG00000223978.1	ZNF736P1Y	0	0	0	0	0	0	0	0	0	0	0	0
24917	ENSG00000223979.2	SMCR2	0	0	0	0	0	0	0	0	0	0	0	0
24918	ENSG00000223982.3	SNRPD2P2	0	0	0	0	0	0	0	0	0	0	0	0
24919	ENSG00000223984.1	HNRNPRP1	1	1	0	0	0	0	0	0	0	0	0	0
24920	ENSG00000223985.2	LINC01874	0	0	0	0	0	0	0	0	0	0	0	0
24921	ENSG00000223986.1	AC069421.1	0	0	0	0	0	0	0	3	0	0	0	0
24922	ENSG00000223987.1	RPL26P28	0	0	0	0	0	0	0	0	0	0	0	0
24923	ENSG00000223989.1	AL357140.1	0	0	0	0	0	0	0	0	0	0	0	0
24924	ENSG00000223991.1	AC104809.1	0	0	0	0	0	0	0	3	0	0	0	0
24925	ENSG00000223993.2	LINC02647	0	0	0	0	0	0	0	0	0	0	0	0
24926	ENSG00000223995.2	RPL32P35	0	0	0	0	0	0	0	0	0	0	0	0
24927	ENSG00000223997.1	TRDD1	0	0	0	0	0	0	0	0	0	0	0	0
24928	ENSG00000223999.1	AC244250.1	0	0	0	0	0	0	0	0	0	0	0	0
24929	ENSG00000224000.1	Z97198.1	0	0	0	0	0	0	0	0	0	0	0	0
24930	ENSG00000224001.2	AL360081.1	0	0	0	0	0	0	0	0	0	0	0	0
24931	ENSG00000224003.1	YES1P1	33	5	26	16	8	14	78	43	53	52	29	62
24932	ENSG00000224004.2	ATP5F1CP1	0	0	0	0	0	0	0	0	0	0	0	0
24933	ENSG00000224007.1	USP12P2	0	0	0	0	0	0	0	3	0	0	0	0
24934	ENSG00000224008.1	LINC01441	31	57	30	45	55	38	99	58	67	20	75	30
24935	ENSG00000224011.1	AC110602.1	0	0	0	0	0	0	0	1	0	0	0	0
24936	ENSG00000224012.3	AC116917.1	0	0	0	0	0	0	0	0	0	0	0	0
24937	ENSG00000224014.1	AL390728.3	0	0	0	0	0	0	0	0	0	0	0	0
24938	ENSG00000224015.1	AC063976.1	0	0	0	0	0	0	0	0	0	0	0	0
24939	ENSG00000224016.2	AC092681.1	0	0	0	0	0	1	0	0	0	0	0	0
24940	ENSG00000224017.2	LINC01449	2	0	0	0	0	0	0	3	0	0	1	3
24941	ENSG00000224018.2	AP000470.1	0	0	0	0	0	0	0	0	0	0	0	0
24942	ENSG00000224019.1	RPL21P32	1	0	6	1	2	3	7	0	4	0	0	0
24943	ENSG00000224020.1	MIR181A2HG	7	0	2	14	1	17	0	2	0	1	7	1
24944	ENSG00000224023.10	EDRF1-DT	0	0	0	7	0	3	18	0	5	2	0	5
