chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value
chr4	77760900	77760949	2546272:SINE:AluY	0	-	77760900	77760949	0	1	50	0	1.61025620809852e-10	0.999999730973442
chr4	78423339	78423388	2546743:SINE:AluSx	0	-	78423339	78423388	0	1	50	0	-1.09861228917849	0.409122063998827
chr4	79815539	79815588	2547614:SINE:AluSx	0	-	79815539	79815588	0	1	50	0	1.09861228917849	0.409123255361005
chr4	80634145	80634194	2548033:SINE:AluSx	0	-	80634145	80634194	0	1	50	0	-0.510825624739639	0.728743220238178
chr4	81533631	81533680	2548562:SINE:AluJb	0	-	81533631	81533680	0	1	50	0	-2.63905732960589	0.00372643564515407
chr4	82595053	82595102	2549258:SINE:AluSx	0	-	82595053	82595102	0	1	50	0	-0.693147180550579	0.435259994374782
chr4	82990648	82990697	2549561:SINE:AluY	0	-	82990648	82990697	0	1	50	0	-2.83321334961021	0.208879439304358
chr1	110729296	110729345	255329:SINE:AluSx	0	+	110729296	110729345	0	1	50	0	-1.73460105538782	0.0100277012021514
chr4	89281390	89281439	2553949:SINE:AluSx	0	-	89281390	89281439	0	1	50	0	-1.09861228866811	0.182340497802619
chr4	90662250	90662299	2554810:SINE:AluY	0	-	90662250	90662299	0	1	50	0	1.09861229049579	0.263570376204169
chr4	90665531	90665580	2554813:SINE:AluY	0	-	90665531	90665580	0	1	50	0	0.505232321219779	0.600754712674682
chr4	95130781	95130830	2557519:SINE:AluSx	0	-	95130781	95130830	0	1	50	0	1.09861228917849	0.409123255361005
chr4	95613099	95613148	2557747:SINE:AluY	0	-	95613099	95613148	0	1	50	0	0.318453728223804	0.766213379807265
chr4	98082509	98082558	2559033:SINE:AluY	0	-	98082509	98082558	0	1	50	0	-0.575364144903644	0.39826207223924
chr4	98422381	98422430	2559244:SINE:AluSx	0	-	98422381	98422430	0	1	50	0	-19.3025850929938	0.118578389499616
chr4	108298779	108298828	2564938:SINE:AluJb	0	-	108298779	108298828	0	1	50	0	1.09861228865874	0.308614648814082
chr4	110213336	110213385	2566208:SINE:AluJb	0	-	110213336	110213385	0	1	50	0	-0.287682073441923	0.740829440108206
chr1	112844016	112844065	256862:SINE:AluY	0	+	112844016	112844065	0	1	50	0	-20.2188758248687	0.155777176977117
chr1	112968948	112968997	257003:SINE:AluY	0	+	112968948	112968997	0	1	50	0	-3.41772668361337	0.209603087786978
chr4	119376296	119376345	2571516:SINE:AluSx	0	-	119376296	119376345	0	1	50	0	0.550647112393893	0.775324481116452
chr4	125297645	125297694	2575089:SINE:AluSx	0	-	125297645	125297694	0	1	50	0	-0.0141846349919559	0.993585001495498
chr4	127242624	127242673	2576056:SINE:AluJb	0	-	127242624	127242673	0	1	50	0	-0.287682073441923	0.740829440108206
chr4	129910768	129910817	2577863:SINE:AluSx	0	-	129910768	129910817	0	1	50	0	4.4188406086322	0.000165350821550669
chr4	137287573	137287622	2581279:SINE:AluY	0	-	137287573	137287622	0	1	50	0	1.79175946921869	0.0193377654300913
chr1	114474501	114474550	258165:SINE:AluJb	0	+	114474501	114474550	0	1	50	0	-1.38629436210067	0.353079968112576
chr1	114634998	114635058	258360:SINE:AluSx	0	+	114634998	114635058	0	1	61	0	2.33537492277428	0.310124677446964
chr4	142010149	142010198	2584356:SINE:AluSx	0	-	142010149	142010198	0	1	50	0	1.25276296833434	0.0227504169219314
chr4	142943957	142944006	2584803:SINE:AluSx	0	-	142943957	142944006	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	114800206	114800255	258492:SINE:AluSx	0	+	114800206	114800255	0	1	50	0	1.09861228865874	0.308614648814082
chr4	144254357	144254406	2585670:SINE:AluY	0	-	144254357	144254406	0	1	50	0	-1.60943791391813	0.318465778501574
chr1	114958691	114958740	258570:SINE:AluY	0	+	114958691	114958740	0	1	50	0	0.916290733206525	0.333430314844039
chr4	145671753	145671802	2586480:SINE:AluJb	0	-	145671753	145671802	0	1	50	0	-0.693147180711603	0.436031876568612
chr4	147682335	147682384	2587695:SINE:AluSx	0	-	147682335	147682384	0	1	50	0	-1.79175946922805	0.278241222373677
chr4	150788286	150788335	2589511:SINE:AluSx	0	-	150788286	150788335	0	1	50	0	-3.33220451734802	0.185114029428754
chr4	151098799	151098848	2589745:SINE:AluSx	0	-	151098799	151098848	0	1	50	0	0.916290731713129	0.115573971222339
chr1	29210274	29210323	25912:SINE:AluY	0	-	29210274	29210323	0	1	50	0	-1.1165660922847	0.525158826887106
chr4	153514870	153514919	2591510:SINE:AluSx	0	-	153514870	153514919	0	1	50	0	-0.405465108466886	0.738433928591041
chr4	153550483	153550532	2591544:SINE:AluY	0	-	153550483	153550532	0	1	50	0	-1.38629436210067	0.353079968112576
chr4	156453210	156453259	2593269:SINE:AluY	0	-	156453210	156453259	0	1	50	0	0.116570179242524	0.88538362701499
chr4	157973209	157973258	2594095:SINE:AluSx	0	-	157973209	157973258	0	1	50	0	1.3404848250886	0.632145217974275
chr4	159209052	159209101	2594930:SINE:AluSx	0	-	159209052	159209101	0	1	50	0	-1.38629436111052	0.167111835739418
chr4	163890126	163890175	2597494:SINE:AluY	0	-	163890126	163890175	0	1	50	0	-0.773189890855075	0.679291422486374
chr1	116623456	116623505	259774:SINE:AluSx	0	+	116623456	116623505	0	1	50	0	-1.0986122886686	0.151825694680163
chr4	165261442	165261491	2598372:SINE:AluSx	0	-	165261442	165261491	0	1	50	0	-1.96611285637283	0.412918860930512
chr4	165779553	165779602	2598745:SINE:AluSx	0	-	165779553	165779602	0	1	50	0	0.693147180832164	0.21679803695409
chr4	169610125	169610174	2600779:SINE:AluSx	0	-	169610125	169610174	0	1	50	0	-5.07517381523383	0.138205069412421
chr1	117668625	117668674	260599:SINE:AluJb	0	+	117668625	117668674	0	1	50	0	-1.79175946921869	0.0481388874148849
chr4	179342088	179342137	2606399:SINE:AluSx	0	-	179342088	179342137	0	1	50	0	-1.09861228917849	0.409122063998829
chr4	184206413	184206462	2609476:SINE:AluY	0	-	184206413	184206462	0	1	50	0	-1.09861229049579	0.482175847717998
chr4	184623053	184623102	2609742:SINE:AluSx	0	-	184623053	184623102	0	1	50	0	-0.916290731874154	0.252524814671651
chr4	188417880	188417929	2612275:SINE:AluSx	0	-	188417880	188417929	0	1	50	0	-1.09861228917849	0.409122063998827
chr4	292817	292866	2613333:SINE:AluY	0	+	292817	292866	0	1	50	0	-0.583146285347101	0.107642339891757
chr4	498176	498236	2613494:SINE:AluSx	0	+	498176	498236	0	1	61	0	-0.575364144902915	0.0786288348557314
chr4	1417467	1417564	2613964:SINE:AluSx	0	+	1417467	1417564	0	1	98	0	-1.09861228865874	0.308614648777446
chr4	1739229	1739325	2614116:SINE:AluY	0	+	1739229	1739325	0	1	97	0	-4.91998093020935	0.0526317469105059
chr4	1919118	1919169	2614224:SINE:AluJb	0	+	1919118	1919169	0	1	52	0	-0.319633675704069	0.81300083589992
chr4	1923310	1923359	2614234:SINE:7SLRNA	0	+	1923310	1923359	0	1	50	0	2.8094026938691	0.0217622693005722
chr4	2006740	2006796	2614279:SINE:AluJb	0	+	2006740	2006796	0	1	57	0	0.154150677838553	0.86046348931512
chr4	2164773	2164833	2614393:SINE:AluSx	0	+	2164773	2164833	0	1	61	0	-1.1293839473849	0.224008362591533
chr4	2543827	2543883	2614677:SINE:AluSx	0	+	2543827	2543883	0	1	57	0	3.70130197395147	5.56931571304986e-07
chr4	2557873	2557965	2614686:SINE:AluY	0	+	2557873	2557965	0	1	93	0	0.154150673213767	0.934584878481072
chr4	2894527	2894576	2614904:SINE:AluSx	0	+	2894527	2894576	0	1	50	0	4.56434819146784	0.00322498939716165
chr4	3061951	3062010	2615027:SINE:AluY	0	+	3061951	3062010	0	1	60	0	-0.470003629245736	0.419460797473905
chr4	3904814	3904863	2615447:SINE:MIR	0	+	3904814	3904863	0	1	50	0	1.60943791391813	0.263554986322901
chr4	4640423	4640513	2616069:SINE:AluJb	0	+	4640423	4640513	0	1	91	0	-2.07677842426035	0.225693707395048
chr4	4640434	4640483	2616070:SINE:AluY	0	+	4640434	4640483	0	1	50	0	-2.18824440152864	0.204740265079595
chr4	5032444	5032502	2616421:SINE:AluSx	0	+	5032444	5032502	0	1	59	0	4.27666611960468	0.000231107828076449
chr4	5975109	5975169	2617158:SINE:AluSx	0	+	5975109	5975169	0	1	61	0	2.82005525947871	0.174621578222024
chr4	5976416	5976475	2617159:SINE:AluY	0	+	5976416	5976475	0	1	60	0	-0.430782916105012	0.253553243070692
chr4	8066122	8066171	2618734:SINE:AluY	0	+	8066122	8066171	0	1	50	0	2.98315349035699	0.0349001935319367
chr4	8635832	8635891	2619116:SINE:AluY	0	+	8635832	8635891	0	1	60	0	-0.0741079675434373	0.950972483032485
chr4	9655701	9655750	2619710:SINE:AluY	0	+	9655701	9655750	0	1	50	0	0.559615789893968	0.785959995313075
chr1	119776483	119776543	262018:SINE:AluSx	0	+	119776483	119776543	0	1	61	0	0.959256767757599	0.119333683576662
chr4	10484619	10484668	2620261:SINE:AluY	0	+	10484619	10484668	0	1	50	0	0.133531393083918	0.730599813355325
chr4	10500501	10500550	2620283:SINE:AluSx	0	+	10500501	10500550	0	1	50	0	-0.405465108466886	0.738433928591041
chr1	120370291	120370351	262439:SINE:AluSx	0	+	120370291	120370351	0	1	61	0	0.154150682285277	0.859148423849676
chr4	16570434	16570493	2624771:SINE:AluY	0	+	16570434	16570493	0	1	60	0	3.0504571760578	0.057194866074355
chr4	17551331	17551380	2625643:SINE:AluSx	0	+	17551331	17551380	0	1	50	0	2.70805020283214	0.0688702087120036
chr4	17715295	17715344	2625804:SINE:AluSx	0	+	17715295	17715344	0	1	50	0	-0.705058537139638	0.642505883292227
chr4	21147759	21147808	2628143:SINE:AluSx	0	+	21147759	21147808	0	1	50	0	2.23359222816953	0.321230827732141
chr4	21556891	21556944	2628460:SINE:AluSx	0	+	21556891	21556944	0	1	54	0	-1.38629436210067	0.353079968112577
chr4	24588978	24589027	2630622:SINE:AluSx	0	+	24588978	24589027	0	1	50	0	-2.39789527906995	0.277318851946866
chr4	25887370	25887429	2631808:SINE:AluSx	0	+	25887370	25887429	0	1	60	0	-0.740901611888948	0.384505583178984
chr4	26477549	26477607	2632329:SINE:AluSx	0	+	26477549	26477607	0	1	59	0	0.916290733206525	0.333430314841204
chr1	121924634	121924693	263260:SINE:AluY	0	+	121924634	121924693	0	1	60	0	0.77318989284378	0.511290740447932
chr1	122109710	122109759	263263:SINE:AluY	0	+	122109710	122109759	0	1	50	0	1.28093385122314	0.33778014876801
chr4	27158313	27158362	2632793:SINE:AluSx	0	+	27158313	27158362	0	1	50	0	0.559615787935432	0.443563833637122
chr4	31733725	31733774	2635353:SINE:AluSx	0	+	31733725	31733774	0	1	50	0	0.693147181389062	0.440914528287648
chr4	38608550	38608648	2639391:SINE:AluSx	0	+	38608550	38608648	0	1	99	0	-0.287682072451786	0.598559129001088
chr4	40000134	40000183	2640753:SINE:AluSx	0	+	40000134	40000183	0	1	50	0	-0.361980003727037	0.802566289190604
chr4	40030368	40030428	2640795:SINE:AluSx	0	+	40030368	40030428	0	1	61	0	-1.09861228865794	0.033423877226631
chr4	40189709	40189758	2640924:SINE:AluSx	0	+	40189709	40189758	0	1	50	0	4.77912349311153	0.00220901947627705
chr4	40383981	40384030	2641140:SINE:AluY	0	+	40383981	40384030	0	1	50	0	-0.875468741675777	0.454643411125396
chr4	42057924	42057973	2642607:SINE:AluSx	0	+	42057924	42057973	0	1	50	0	2.26868354808395	0.317314367148697
chr4	44320142	44320201	2644066:SINE:AluSx	0	+	44320142	44320201	0	1	60	0	0.510825625591066	0.792451393093792
chr4	44494025	44494074	2644173:SINE:AluSx	0	+	44494025	44494074	0	1	50	0	0.441832748981345	0.605195198816644
chr4	45947349	45947409	2644951:SINE:AluSx	0	+	45947349	45947409	0	1	61	0	-1.94591015150397	0.277343698328864
chr1	145105496	145105545	264614:SINE:AluSx	0	+	145105496	145105545	0	1	50	0	1.17272026082183	0.607466173453876
chr1	145105596	145105685	264614:SINE:AluSx	0	+	145105596	145105685	0	1	90	0	-20.265429723247	0.156382186274709
chr4	51837588	51837637	2647597:SINE:AluY	0	+	51837588	51837637	0	1	50	0	-4.94520749105235	0.0184325677279411
chr4	55530697	55530793	2650327:SINE:AluSx	0	+	55530697	55530793	0	1	97	0	-1.49339515738922e-09	1
chr4	55593281	55593330	2650389:SINE:AluSx	0	+	55593281	55593330	0	1	50	0	0.788457360364271	0.150346394417007
chr4	55826001	55826050	2650562:SINE:AluSx	0	+	55826001	55826050	0	1	50	0	-2.19722458062455	0.253193081035271
chr1	146285653	146285712	265395:SINE:AluY	0	+	146285653	146285712	0	1	60	0	-3.29583686681612	0.0297006232852511
chr1	146380232	146380281	265456:SINE:AluSx	0	+	146380232	146380281	0	1	50	0	4.4630304218141	0.0257526552444602
chr4	66960387	66960436	2656603:SINE:AluSx	0	+	66960387	66960436	0	1	50	0	-1.60943791242473	0.0900182806914755
chr4	68117438	68117495	2657387:SINE:AluY	0	+	68117438	68117495	0	1	58	0	-1.60943791242473	0.113182545685405
chr4	70508515	70508564	2658612:SINE:AluSx	0	+	70508515	70508564	0	1	50	0	2.83321334961021	0.0537668523158416
chr4	70547858	70547907	2658643:SINE:AluSx	0	+	70547858	70547907	0	1	50	0	-0.154150679856782	0.784546911769983
chr4	71919479	71919538	2659492:SINE:AluY	0	+	71919479	71919538	0	1	60	0	1.09861228917849	0.409123255361005
chr1	147173123	147173172	265960:SINE:AluSx	0	+	147173123	147173172	0	1	50	0	-1.29756624551121	0.442351330158921
chr4	73182020	73182079	2660315:SINE:AluSx	0	+	73182020	73182079	0	1	60	0	1.93721444208828	0.0495203577388427
chr4	73287691	73287740	2660398:SINE:AluSx	0	+	73287691	73287740	0	1	50	0	1.79175947120739	0.214928347684519
chr4	77117000	77117049	2663043:SINE:AluSx	0	+	77117000	77117049	0	1	50	0	1.26400478336162	0.436039781651458
chr4	77767034	77767088	2663369:SINE:AluSx	0	+	77767034	77767088	0	1	55	0	2.94443898510277	0.0456072460904681
chr4	78931142	78931191	2664157:SINE:AluJb	0	+	78931142	78931191	0	1	50	0	-1.60943791391813	0.318465778501574
chr4	80954970	80955029	2665221:SINE:AluY	0	+	80954970	80955029	0	1	60	0	2.27359755808536	0.107804176915917
chr4	82264733	82264782	2666123:SINE:AluSx	0	+	82264733	82264782	0	1	50	0	-5.08759633523239	0.137987265651564
chr4	83159131	83159191	2666916:SINE:AluSx	0	+	83159131	83159191	0	1	61	0	-3.68887945411394	0.171928878149814
chr4	83356357	83356406	2667095:SINE:AluSx	0	+	83356357	83356406	0	1	50	0	-3.55013971645841	0.0297900531175761
chr4	84598047	84598096	2667961:SINE:AluY	0	+	84598047	84598096	0	1	50	0	1.64865862409399	0.165816629061216
chr1	148359143	148359192	266815:SINE:AluY	0	+	148359143	148359192	0	1	50	0	-2.60553463296631	0.0626111569152278
chr4	86990254	86990303	2669443:SINE:7SLRNA	0	+	86990254	86990303	0	1	50	0	-2.33767641280532	0.399116971628845
chr4	86998079	86998138	2669454:SINE:AluSx	0	+	86998079	86998138	0	1	60	0	-0.0947079515641455	0.907731931952614
chr4	87462872	87462921	2669817:SINE:AluSx	0	+	87462872	87462921	0	1	50	0	-0.617161273581437	0.52347010056425
chr4	88183058	88183116	2670309:SINE:AluY	0	+	88183058	88183116	0	1	59	0	-1.94591014904595	0.0410638395419337
chr1	148736436	148736495	267054:SINE:AluY	0	+	148736436	148736495	0	1	60	0	-3.29583686681612	0.0297006232852511
chr1	148852420	148852480	267123:SINE:AluSx	0	+	148852420	148852480	0	1	61	0	-3.18956143799403	0.0648087825159775
chr4	96364444	96364530	2674759:SINE:AluY	0	+	96364444	96364530	0	1	87	0	0.843429386273927	0.551424283221981
chr4	98788961	98789051	2676139:SINE:AluSx	0	+	98788961	98789051	0	1	91	0	-0.521296917687593	0.634101312995494
chr4	101565752	101565801	2677856:SINE:AluSx	0	+	101565752	101565801	0	1	50	0	-1.09861228917849	0.409122063998827
chr4	102904664	102904713	2678717:SINE:AluJb	0	+	102904664	102904713	0	1	50	0	-1.38629436111052	0.167111835739418
chr1	150024820	150024869	267894:SINE:AluSx	0	+	150024820	150024869	0	1	50	0	-1.17865498915946	0.398452419107548
chr4	105319206	105319255	2680047:SINE:AluJb	0	+	105319206	105319255	0	1	50	0	-0.693147180832164	0.413134770907948
chr4	105449189	105449248	2680155:SINE:AluY	0	+	105449189	105449248	0	1	60	0	2.10561125941778	0.0427507892043385
chr4	106613236	106613294	2680811:SINE:AluY	0	+	106613236	106613294	0	1	59	0	-2.97467886552494	0.0515037065663585
chr4	107996718	107996767	2681671:SINE:AluSx	0	+	107996718	107996767	0	1	50	0	-1.06471073699243	0.654630830354621
chr4	108681961	108682010	2682152:SINE:AluY	0	+	108681961	108682010	0	1	50	0	4.04305126929217	0.000638300036111872
chr4	108776893	108776942	2682253:SINE:MIR	0	+	108776893	108776942	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	150507290	150507339	268387:SINE:AluY	0	+	150507290	150507339	0	1	50	0	-1.63974326192943	0.504708842058012
chr1	150507490	150507539	268387:SINE:AluY	0	+	150507490	150507539	0	1	50	0	4.63472898822964	0.00285038785667191
chr4	112415618	112415672	2684437:SINE:AluSx	0	+	112415618	112415672	0	1	55	0	-3.13549421493793	0.122069869424225
chr4	112638066	112638165	2684648:SINE:AluSx	0	+	112638066	112638165	0	1	100	0	0.320471895274771	0.98002906726699
chr4	112822173	112822222	2684834:SINE:AluY	0	+	112822173	112822222	0	1	50	0	1.60943791242473	0.0789947658660107
chr4	113716570	113716619	2685323:SINE:AluSx	0	+	113716570	113716619	0	1	50	0	-3.56481840725303e-16	1
chr4	114945146	114945243	2685958:SINE:AluSx	0	+	114945146	114945243	0	1	98	0	0.287682072451781	0.522266205401612
chr4	118635624	118635673	2687904:SINE:AluSx	0	+	118635624	118635673	0	1	50	0	-0.472798228176753	0.46106252470275
chr4	118635774	118635826	2687904:SINE:AluSx	0	+	118635774	118635826	0	1	53	0	1.38629435546727	0.456004746344282
chr1	151045496	151045594	268956:SINE:AluY	0	+	151045496	151045594	0	1	99	0	-19.9120230054298	0.157212660386678
chr4	123528076	123528135	2690877:SINE:AluY	0	+	123528076	123528135	0	1	60	0	-1.54044504095611	0.149833806840828
chr4	125471822	125471871	2691935:SINE:AluY	0	+	125471822	125471871	0	1	50	0	-3.3499040872746	0.000214513246059478
chr4	127966633	127966682	2693354:SINE:AluY	0	+	127966633	127966682	0	1	50	0	-0.847297860386832	0.204950689403418
chr4	128013036	128013088	2693409:SINE:AluSx	0	+	128013036	128013088	0	1	53	0	-20.8066624897698	0.0309575042757274
chr4	130826980	130827029	2695041:SINE:AluY	0	+	130826980	130827029	0	1	50	0	-0.587786668199814	0.575593315088019
chr4	131899523	131899572	2695607:SINE:AluY	0	+	131899523	131899572	0	1	50	0	-2.07944154686993	0.309956182684248
chr4	134799801	134799850	2696969:SINE:AluJb	0	+	134799801	134799850	0	1	50	0	-1.61025863708117e-10	0.999999730973442
chr1	151981937	151981986	269726:SINE:AluY	0	+	151981937	151981986	0	1	50	0	4.46590811865458	0.00382943875904052
chr1	152028422	152028471	269749:SINE:AluSx	0	+	152028422	152028471	0	1	50	0	0.117783038954078	0.909597079932518
chr4	137620423	137620472	2698373:SINE:AluSx	0	+	137620423	137620472	0	1	50	0	3.06027079469156	0.249535717587564
chr4	141682957	141683026	2701182:SINE:AluY	0	+	141682957	141683026	0	1	70	0	0.540877968832392	0.847358990790691
chr1	152763409	152763458	270119:SINE:AluSx	0	+	152763409	152763458	0	1	50	0	0.105360516028378	0.954182300664856
chr4	144716776	144716825	2702970:SINE:AluSx	0	+	144716776	144716825	0	1	50	0	0.75632608218134	0.0456146083767339
chr4	147664935	147664984	2704786:SINE:AluSx	0	+	147664935	147664984	0	1	50	0	-0.967813884899657	0.72496584858013
chr4	150138298	150138347	2706310:SINE:MIR	0	+	150138298	150138347	0	1	50	0	0.693147180398919	0.216804768364353
chr4	151244922	151244971	2707217:SINE:AluY	0	+	151244922	151244971	0	1	50	0	0.997358555055352	0.0361049134491811
chr4	154450655	154450704	2709434:SINE:AluSx	0	+	154450655	154450704	0	1	50	0	1.09861228865874	0.308614648814082
chr1	153964863	153964954	271002:SINE:AluSx	0	+	153964863	153964954	0	1	92	0	-2.89729220074074	0.344074925191884
chr4	158688214	158688263	2711888:SINE:AluSx	0	+	158688214	158688263	0	1	50	0	-19.6888794541153	0.156909564011509
chr4	159526041	159526090	2712447:SINE:AluY	0	+	159526041	159526090	0	1	50	0	1.94591015150397	0.178840303426688
chr1	154293139	154293188	271336:SINE:AluSx	0	+	154293139	154293188	0	1	50	0	1.09861228865874	0.308614648814082
chr4	164451176	164451225	2715117:SINE:AluJb	0	+	164451176	164451225	0	1	50	0	1.61025620809852e-10	0.999999730973442
chr4	164481025	164481117	2715130:SINE:AluSx	0	+	164481025	164481117	0	1	93	0	1.06471072765049	0.513919786887864
chr4	165185210	165185259	2715706:SINE:AluSx	0	+	165185210	165185259	0	1	50	0	-0.980829252491979	0.135361450381422
chr4	167327023	167327072	2716815:SINE:AluSx	0	+	167327023	167327072	0	1	50	0	-1.60943791242473	0.113182545685405
chr4	171289843	171289892	2719256:SINE:AluSx	0	+	171289843	171289892	0	1	50	0	0.405465107947139	0.513057648222929
chr4	174869892	174869941	2721138:SINE:AluSx	0	+	174869892	174869941	0	1	50	0	-0.693147180550579	0.435259994374782
chr4	176482183	176482241	2722037:SINE:AluSx	0	+	176482183	176482241	0	1	59	0	1.38629436584406	0.520540463015401
chr4	177224772	177224856	2722511:SINE:AluSx	0	+	177224772	177224856	0	1	85	0	-1.09861228866811	0.0286528982060516
chr4	178217287	178217347	2723072:SINE:AluSx	0	+	178217287	178217347	0	1	61	0	1.50407739991294	0.152673429021579
chr4	178777443	178777492	2723373:SINE:AluSx	0	+	178777443	178777492	0	1	50	0	-1.09861228917849	0.409122063998827
chr4	180982333	180982421	2724484:SINE:AluSx	0	+	180982333	180982421	0	1	89	0	-0.223143551041991	0.741336580648655
chr1	155555429	155555525	272450:SINE:AluSx	0	+	155555429	155555525	0	1	97	0	1.38629436492202	0.454450090250684
