gene_name	hl60_120h_log2FC	hl60_120h_pvalue	hl60_72h_log2FC	hl60_72h_pvalue	hl60_6h_log2FC	hl60_6h_pvalue	kg1_log2FC	kg1_pvalue	molm13_log2FC	molm13_pvalue	molm14_log2FC	molm14_pvalue	ociaml3_log2FC	ociaml3_pvalue	skm1_log2FC	skm1_pvalue
ENSG00000155229	MMS19	-0.303223074450691	0.0409607650760771	-0.261086347910712	0.217652916082293	0.341785801995216	0.0994609373479637	-0.158023112900009	0.191326523104142	0.0166512362865238	0.765732598698565	-0.0795431739439378	0.480282252754918	-0.001677902326656	0.989669640503669	-0.0755299368063103	0.166303107768883
ENSG00000155252	PI4K2A	0.421091631752517	0.0468705225932487	-0.109486907768928	0.807841697702381	-0.665513335344485	0.0373223132535895	0.303526036881964	0.381272814853121	0.0921634072717522	0.445405399770569	-0.0368353347705177	0.804045563873489	0.225065791940323	0.195467335126906	-0.151049963237053	0.382661345941839
ENSG00000155254	MARVELD1	-0.995581898076735	0.0449669380986777	-1.23688065904087	0.105710475194394	1.49767338686541	0.595660111726826	0.843973107599641	0.154599956332493	0.243778320321306	0.222119223199634	0.390427210293268	0.0929489702387831	-0.135181581631622	0.333521007258669	-0.140335543746301	0.284385984270455
ENSG00000155256	ZFYVE27	0.176438970739186	0.476525683368753	0.0904612340869387	0.500303361060218	0.0989480863579768	0.390188233111867	0.39813565872882	0.106760853153881	0.00953191589884937	0.93472886957221	-0.175868861361483	0.42740145835096	0.369895368036476	0.0151023980713587	0.0351153555284244	0.805360550632497
ENSG00000155275	TRMT44	-0.229162573537908	0.113287499801536	-0.242651177022819	0.261086705854779	0.114632769032759	0.292684344666305	-0.192203471861171	0.30830798759536	0.254902653162157	0.0910474656023074	-0.107384428127229	0.788402600071673	-0.453897390068009	0.126306127266914	0.170478418818716	0.212608741085776
ENSG00000155287	SLC25A28	-0.33866097532584	0.347274825151318	-0.0534649721312037	0.733371466546056	0.0798294960172718	0.428600065431057	0.0546143762155021	0.819458506492081	0.226707578727692	0.00932231227326386	0.0683280060299061	0.705578883682701	-0.358577254538295	0.211590442243383	-0.237834824350186	0.0392265281512789
ENSG00000155304	HSPA13	0.110730425545412	0.26941483949106	-0.0914708678407816	0.679395219283636	-0.0270764328934365	0.786828711210908	0.604865864444876	0.0917336839897713	-0.263331628977027	0.0335512828073807	0.307267790852496	0.478334755549542	-0.144440699521445	0.560036961565137	0.193025242924306	0.0906251790161724
ENSG00000155307	SAMSN1	-0.0649345710224238	0.501497803179988	-0.148264474552788	0.350958131049312	0.0247999876215653	0.807908274962524	0.113511564247617	0.420159511383006	-0.615065107124832	0.00201877922120887	-0.36203771506188	0.0510336583940667	-0.092339275869102	0.727498389400894	-0.121836820400701	0.0433200246407215
ENSG00000155313	USP25	0.0485360206505466	0.648430798626026	0.262418261725104	0.155472658234616	-0.00906703371219678	0.949851626874326	-0.0383320739568476	0.74885563961505	-1.4486996520042	0.00569599556215143	-0.268682703887044	0.0496083011308473	0.326355020943584	0.055230792741349	-0.242178895808561	0.0492892665385188
ENSG00000155324	GRAMD3	-1.56000852354369	0.0775835594169266	-0.558989088275665	0.0941472116227286	1.09373920828574	0.371273182754414	0.02004650453891	0.886681482892202	0.233354542829531	0.0441793490752248	-0.551464685793188	0.0563268765314903	-0.0103280104276156	0.962371069591118	0.10742962415027	0.361048396125458
ENSG00000155329	ZCCHC10	-0.291116726474299	0.0449154110391429	-0.0605017691032794	0.777291815230518	-0.0135974105389128	0.912158615858516	-0.107832058318032	0.67937483752096	-0.00743823498452659	0.90612252572184	0.13461714254315	0.224596945348388	-0.180533396147437	0.156550568762701	0.00970128554896477	0.861216022056178
ENSG00000155330	C16orf87	-0.533949866449047	0.0127945630456565	-0.0549769396552024	0.805305134310924	-0.0150463627942617	0.898258244275917	-0.201250110260971	0.122237959419206	0.164180199106724	0.119668561030319	0.478179105914257	0.253849079784894	0.0873526093672315	0.586367714882625	-0.0566652868082425	0.402544326147103
ENSG00000155363	MOV10	-0.0947926507941776	0.867674430741281	-1.86465652423354	0.0413471535501573	0.624196469145276	0.0126945938067177	0.384152003620389	0.0410833073849934	-0.299037910416568	0.000954237634368018	-0.781009145239639	0.209181776445102	0.0508551993595264	0.810905183550304	0.135029871027949	0.246511998338093
ENSG00000155366	RHOC	-1.16112256987338	0.12840512874819	-0.441729994457606	0.0307577606304554	0.199863002216462	0.465655648426638	-0.514541151769638	0.173267306922219	0.254748523702881	0.101918928198813	0.0224206541485403	0.895370578511027	0.0851508593186738	0.721509629910057	0.41741728787171	0.013083094404268
ENSG00000155368	DBI	-0.269386313726337	0.0586591700219147	0.0843545276203623	0.531352333598315	0.198440354212413	0.199663975505522	0.816063044745866	0.00541045759343435	NA	NA	-0.984522952844769	0.247353913912716	0.491309561450566	0.347215939066665	-0.321070021338497	0.00953817914671784
ENSG00000155393	HEATR3	0.227728824981386	0.133355547997751	0.139463598884839	0.376086446373347	-0.00576336886550721	0.958091974263099	-0.125624013099775	0.351180798252325	-0.137811029139488	0.335932913170288	-0.0951010433547024	0.540851765257118	0.0867642210040842	0.755639830804856	0.0286547157416639	0.744874731629167
ENSG00000155438	NIFK	-0.730526136344973	0.00244044303907166	-0.0459516467248205	0.86985273595237	0.0107281300659372	0.920297960781883	-0.0425760809252881	0.658966735120971	-0.371420272493667	0.00508593370526364	-0.314112164074848	0.0294826157886375	-0.304399728303326	0.117538234523151	-0.69555118257076	9.68501043942482e-06
ENSG00000155463	OXA1L	-0.120237571874303	0.328151291957898	0.273047261507487	0.164710770551309	0.0958198539629485	0.352214333364336	0.185500811509571	0.111377455306882	0.184486041705472	0.193872537800827	-0.128441811749638	0.399095828668003	0.109352885408719	0.49525514129283	0.0187854904616019	0.897509975027123
ENSG00000155465	SLC7A7	0.474557271156474	0.0139697012537392	-0.512543271455238	0.196627035587207	0.115482971229121	0.715544129158205	2.26555270899314	0.0199268722563678	0.277493334598936	0.0106809506859938	0.0907279757136014	0.673764228666878	-0.187926579986743	0.544389627955521	0.183064345870863	0.100993873334203
ENSG00000155506	LARP1	-0.141999930780097	0.31116285068904	0.22192152547373	0.215940094822556	-0.211526573567002	0.183236730341789	-0.0208162517713454	0.889551320654081	0.050576460363248	0.379534091946552	0.0153763750110366	0.938139632561956	-0.189166886681348	0.213692984795455	-0.040916020136668	0.488648404736038
ENSG00000155508	CNOT8	0.0837235440658721	0.523304859208795	-0.104183826506115	0.439140756026672	0.0677859362067414	0.527043461787624	-0.0961746522525159	0.427450879147335	-0.163823655121976	0.0127443751278464	-0.254932556732565	0.168519923538341	0.120312653242383	0.328905865081802	0.056827023482219	0.325155355548294
ENSG00000155542	SETD9	-0.449734277085666	0.0217477040532289	-0.189277486368978	0.48260367550769	0.0618003712285902	0.535045072688745	1.46178208978347	0.0936391998154339	0.0324187259171792	0.56152033725961	-0.213352013478008	0.360259887173214	0.0342246197530948	0.944337220178868	-0.307884893040822	0.457764845144317
ENSG00000155545	MIER3	0.0912425243313161	0.558329517976538	0.0544938691797348	0.764870009418031	-0.141608422741121	0.2137606498806	0.100245033623521	0.317014329294225	0.15637058560936	0.220867974530963	0.147823401005778	0.302423131963763	-0.103680841355268	0.402203386011764	-0.0140481764708879	0.87851878853515
ENSG00000155561	NUP205	-0.0383268230973435	0.681985401133764	-0.12583883020141	0.554117467171798	0.0573775781618826	0.569965928598219	-0.0281105959676769	0.817758358280287	0.0977785376664431	0.12259091477443	-0.030178390218741	0.779388447931747	0.0713099360394435	0.569135353646964	-0.147588689774029	0.0542684970674741
ENSG00000155592	ZKSCAN2	0.202641411196657	0.377818638358913	0.298103875150123	0.102340251115942	-0.425799404595122	0.0209713616405111	-0.309670760910997	0.159117987317968	-0.217856441981832	0.211088948458372	0.0707830293779047	0.667412713043744	-0.221643808104406	0.145054483654352	-0.0701354905873294	0.537243416119468
ENSG00000155621	C9orf85	-0.303218087389916	0.0313032516420492	-0.0265942584475523	0.868993130771984	0.0425300220131707	0.673075510810588	0.562270373289755	0.325803595101772	0.181561034870645	0.223086679174089	-0.158505372123662	0.356333759365078	0.302067414871139	0.190607136470815	-0.848392717599767	0.369799885499849
ENSG00000155629	PIK3AP1	0.00767171867026395	0.939852259257116	-0.068796109306772	0.623189117223891	-0.156888519249881	0.382045229275123	-0.0752618337911951	0.489150676950462	-1.3418962264578	0.000195096467990311	-0.0554788243202399	0.65941630101236	0.149662899034539	0.232643223249473	0.073741007901397	0.380344951968464
ENSG00000155657	TTN	-0.393271057614454	0.575626447875725	0.233042004036862	0.672793130877644	0.165302348402377	0.436131025921272	0.144293548462771	0.229594785368777	0.317696706793678	0.00368622418636653	1.9463979705695	0.0033119680635989	0.614550376617163	0.145401100618513	-0.158293742049067	0.549185479511724
ENSG00000155659	VSIG4	1.1913128474831	0.000577532459546832	1.9022861861613	0.0895464176048892	-0.652044550101684	0.363772177294716	0.380619565911163	0.0542655237254059	1.04639142288724	0.00439572791054083	-0.0206580439896765	0.979473764512748	0.378295619598245	0.267630218324264	-0.032142191117104	0.591338020748901
ENSG00000155660	PDIA4	0.126547520738761	0.479500860172471	0.34548591759991	0.128093488237536	-0.0490805458470365	0.687443988935373	-0.0118907937938212	0.959336040647395	-0.666790376902218	0.0406532312721118	-1.02278032831989	0.0284039783079171	-0.258844447239427	0.117802681270487	0.0234948399621808	0.860917735697563
ENSG00000155729	KCTD18	-0.0554328919969834	0.633843826765392	0.0748660913787794	0.645131377324489	0.132016443938805	0.308735371170749	-0.173361847794433	0.440699702201707	0.201040744154011	0.00922003916472759	0.110910400902756	0.600362868528753	-0.273122928337672	0.100199781747525	-0.0305853518792551	0.63186421732265
ENSG00000155744	FAM126B	0.255324717009494	0.08740168962164	0.0978061158522542	0.536251522565833	-0.207645121936645	0.32928643764758	-0.0333212931606242	0.865012599694036	-0.174871871006142	0.0611398391219969	0.11016252648128	0.494102659888483	-0.271514937994417	0.141634216229755	-0.0571440787725797	0.568749851442248
ENSG00000155755	TMEM237	0.346003971128056	0.10991064453223	-0.167702772470008	0.5487894630146	-0.0266465742622924	0.827631404029775	0.00921843802463681	0.932568272222089	-0.388081619102302	0.0446271523884045	0.481143010579311	0.0954080331330126	0.131238816790214	0.319126093747462	0.110366043424583	0.131074331571158
ENSG00000155792	DEPTOR	-0.627625827048045	0.00280930263511465	-0.625293458917228	0.0487797199009853	0.321985748618847	0.0605777880365769	-0.0550858302594664	0.777386430153526	0.113497429882298	0.495574540600142	1.15841091853497	0.0733736213088784	0.179677566000154	0.271332024075278	-0.134117168974623	0.284044765279125
ENSG00000155827	RNF20	0.0100658536300095	0.926226729730396	0.0411088352689831	0.774269112416886	0.117298851973755	0.266801943067494	-0.0334791743615903	0.816432031783457	0.0861665532327313	0.201801309473614	-0.392673402311818	0.0990442958061242	0.476872450815184	0.0642331775150708	-0.0173971054431851	0.870275817367457
ENSG00000155846	PPARGC1B	-0.0615055157298135	0.709094906958761	0.21324875188514	0.604205279741711	0.00564242383505775	0.969164720516557	0.0347925068593603	0.828999417692212	-0.0387718825084049	0.531287147084618	0.0652156998398343	0.608568857628611	0.379291265230689	0.0292519037850028	-0.116428385397313	0.0780467617999852
ENSG00000155849	ELMO1	-0.57066595451677	0.00839466669629347	-0.0844578741114553	0.733103654376976	-0.0884141118023964	0.793706785074189	-0.0798563464946818	0.413425078634573	-0.746081227611953	0.000110596097038615	-0.0156032090884586	0.891379164752605	0.58040671253157	0.0247928270553102	-0.114004140679312	0.164442743184717
ENSG00000155850	SLC26A2	-0.333173983591347	0.0791225650479125	-0.200624013304867	0.283985071980518	0.17114448957052	0.144738354812655	0.685908176474922	0.228962119445174	-0.231661107652292	0.0127924010300796	-0.577848387550558	0.170125665602422	0.238165050114694	0.44826644668824	-0.468425679123644	0.119484196684525
ENSG00000155858	LSM11	-0.123463398441578	0.358452026172972	-0.698744888291226	0.0536628360159952	0.31253474839203	0.0843440274679239	0.15251965001331	0.64141322451102	-0.617306335686403	0.0628979853280273	-0.491391115219249	0.106758139033058	-0.332830792423732	0.53671669573556	-0.242233502600226	0.0441913528862252
ENSG00000155868	MED7	-0.509788840015974	0.0609374241956829	0.439196518799555	0.0380637374856384	0.1392457902332	0.37660552289604	-0.427738844785057	0.35922051415747	0.470176965498243	0.0682997962010936	-0.287075073231431	0.342983053431991	-0.494988753190811	0.0268476028281974	-0.0108342966501583	0.930778390520816
ENSG00000155903	RASA2	0.116343862588024	0.295311261448559	-0.206844907687822	0.197611077324342	0.030915999233803	0.797113935894167	0.479307052120051	0.0445283165266423	-0.2613412704986	0.146094918383878	0.384029597553387	0.014274927164423	0.611914455333176	0.0249166435391769	-0.107070033300334	0.0873811719013238
ENSG00000155906	RMND1	0.0842606994126873	0.41359748666671	0.075670000396173	0.599824495313009	0.0325194785225401	0.760506591767634	-0.0629602696144858	0.786701707160081	0.536446648749763	0.00836287834277419	-0.120949179474783	0.647853855046491	0.893126012222184	0.0685970898817789	0.0741889631267399	0.259022162597907
ENSG00000155957	TMBIM4	-0.102097203460597	0.322364311504301	-0.702377113808928	0.0896656107244737	-0.018745186647467	0.859003250319404	0.00283229968103282	0.994807612765329	-1.11475502575506	0.000696513551042834	0.308177347039053	0.514027478281182	0.111718636902341	0.741865306911181	-0.125569065639352	0.247991086075058
ENSG00000155959	VBP1	-0.0385347792356057	0.833117067146261	0.272074529498022	0.234840357325669	-0.375636610612175	0.0468097802847927	-0.0372039747693174	0.954456391255211	-0.391772848889338	0.0569285054420443	-0.889192961583914	0.295492763102134	-0.181366024479987	0.725452947151854	-0.0957654905320709	0.31364010373545
ENSG00000155962	CLIC2	0.483845393438145	0.142943493423055	0.689170803030386	0.0578091285011788	-0.379574631415317	0.27446974518345	-0.00357766743955179	0.981609576900331	0.189688746812304	0.172318061631084	0.288659646212439	0.159172231573375	1.99353434294329	0.0181052656186909	2.75780501840933	0.0135482460489449
ENSG00000155966	AFF2	-0.202326552850618	0.442996927944636	0.553119575052297	0.221565220531786	-1.19037930563275	0.356749423164985	-0.584243720650365	0.00279547057581223	-0.490663514578916	0.498469271536933	-0.0695140724167166	0.678685365955359	0.531879966182597	0.032295119007606	-0.385479988705548	0.0130608683555933
ENSG00000155974	GRIP1	NA	NA	-0.723342529817795	0.302821983321733	0.100651066714659	0.817571207222539	0.131231204203246	0.4295592087566	-0.291583114690219	0.683117313796036	2.12568328094642	0.0261137329478908	2.55013434973004	0.0845974725208939	-0.0750117323873988	0.133557870919136
ENSG00000155975	VPS37A	0.0658636475664852	0.604977699222261	0.0944142439997196	0.533824090859802	-0.0510388343921054	0.727944955513526	0.175545361395225	0.168817909617494	-0.0900658460163163	0.293791688257745	0.056448042460556	0.618607460863339	0.65452283334848	0.0170134086137149	0.0285256614838041	0.753924158818584
ENSG00000156011	PSD3	-2.09566547910771	0.100902482955495	1.35686758287149	0.00153828943170686	NA	NA	-0.0728728555966802	0.800903075601911	-0.206320234263566	0.10700354373891	0.141961195160469	0.456485733132254	1.33285709259099	0.0355541114834149	0.00363396856305914	0.977196998517096
ENSG00000156017	CARNMT1	0.403472759643248	0.0152320010542713	0.0493686829218552	0.740535529276522	-0.0922465441461039	0.411675049180599	0.155444376480443	0.298658836323329	0.350067118792351	0.0186537944906233	0.748282998439424	0.00891592347338522	0.260033144753097	0.137920039239711	0.457638201711475	0.000103927150055465
ENSG00000156026	MCU	-0.187663262871708	0.14009981049422	-0.359666977387235	0.0455645952649365	0.100016571869015	0.392660057556846	-0.233440366726332	0.172100919680069	-0.686661746881693	0.000669503075598132	0.365567943496967	0.188871046770064	1.45620670498859	0.0122443220420237	-0.192520061546982	0.0802684415597947
ENSG00000156030	ELMSAN1	0.392078446932804	0.0868359618862522	0.821555227727396	0.0235618578146473	-0.731315347058544	0.042546297505778	0.0799103898368043	0.428842042286768	-0.053872811440897	0.337617447125692	-0.0478618125625219	0.753150361039371	0.0369479201740377	0.802724197779385	0.123205809574352	0.139178592465802
