kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml2_t_1	ociaml2_t_2	ociaml2_t_3	ociaml2_u_1	ociaml2_u_2	ociaml2_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	thp1_t_1	thp1_t_2	thp1_t_3	thp1_u_1	thp1_u_2	thp1_u_3
ENSG00000126602	0	0	0	-2.29581534346713	-3.83634771500762	-1.89172147026105	0	-1.59520786041281	0	-2.07283388800936	-2.22799137943996	0	-1.05020654547097	-0.268537115573196	-0.604868670160043	-0.558360326523686	-1.15167021352452	-0.706654820989523	-1.22269661035889	-1.19981733613887	-4.60209147952809	-1.52366331623494	-2.65302869622565	-0.790699343364799	0	0	0	0	0	0
ENSG00000126653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.43966028277131	0	-0.786866117130314	0	0	0	-1.53960497338885	-1.27730090292666	0	-1.31049127488197	-1.06247623290624	0	-0.916050180951111	-1.38470515873789
ENSG00000126773	0	0	-3.61989230793724	0	0	-2.01507030446559	-1.80049586175745	0	-2.24384518413193	0	-3.67168159545896	0	0	0	0	0	-2.91540393872874	0	0	0	0	0	0	0	0	0	-3.34999534273253	-5.09938280124289	0	0
ENSG00000126777	0	0	0	0	0	0	0	0	0	0	0	-3.80071660162064	0	0	0	0	0	0	-1.20035730886435	-1.81930816457156	0	0	0	0	-3.71391553750035	-1.39559794977402	-1.32949420436978	0	-1.14770952142806	-2.08397832961809
ENSG00000126858	-5.10355133080681	-0.948348469798742	-2.64787046477438	0	0	-2.85556446842475	-2.19994655838175	0	-5.14623923451989	0	0	0	0	0	0	0	-5.24302030377661	0	0	0	-3.50016508116991	0	-3.74745966428764	0	-3.39784571864622	0	0	0	0	0
ENSG00000126883	-0.878767637806116	-0.556866515053605	-1.34806650739515	-1.02593382600079	0	-2.24727422496578	-0.622111268156461	-0.292759871005333	-0.488511511360217	-1.04348488988358	-0.27494417081295	-1.51471734405677	-0.73231094821609	-1.28209387640976	-0.683788734164397	-2.05329493134924	-1.51070859348197	-1.06744394313554	-0.360749718313473	-0.309755056469512	-0.497555773598489	0	0	-1.28952170707715	-0.870946212224313	-1.08954149250363	-0.815781478382282	-2.47904267639646	-1.09857770154746	-0.639011742301833
ENSG00000127022	0	0	-4.27971354108466	0	0	0	0	0	-2.12040206680933	0	0	-2.68594897371884	0	0	0	0	0	-3.52427893553009	0	0	0	-3.25018463961074	-1.39740766967153	-1.88686089700434	-1.8908203399164	-2.23336078380191	-1.78250977173135	-1.46913072393875	-1.98571136813564	-1.55328118903467
ENSG00000127084	-2.34665873947951	-4.27206926660928	0	0	-1.30312346554764	0	-2.82892948375451	-1.42002251513966	0	0	0	0	0	0	0	0	-1.71104448432515	0	0	-5.15818637275212	0	0	0	0	0	-1.69039818454064	0	0	0	0
ENSG00000127314	-1.69535824325181	-2.40832327481053	-1.41710641180682	-2.20848132936194	-3.65389164965246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70269621162877	0	0	0
ENSG00000127481	-0.258339739645307	-0.448491567554286	-0.346490983243701	-0.945599384184511	-0.555456466154668	-0.876970324397611	-1.59529776959196	-1.13545488514218	-2.07454953207107	-2.3693625759336	-1.95193243148805	-1.93532933064385	0	-2.79871059694235	0	0	0	0	0	-1.50311102344518	-1.862678205984	-0.209372306992016	-0.388459402887696	-0.518557891568468	0	0	0	0	0	0
ENSG00000127483	-1.31249797588952	-1.00384414504179	-1.08695333263437	-2.58603050365115	-1.31725219961583	0	0	0	0	0	0	0	-1.95816451451514	-1.50660710184261	0	0	-1.42062104011349	0	0	-1.54976659285388	0	0	-1.69374116752383	0	-3.06636958134406	-1.52204174390757	-3.68687602252978	-2.2908637900199	-1.97261711605467	-4.31340883459402
ENSG00000127527	-1.54591937395894	-0.882375603518246	-3.31155821353468	-1.64552649064944	-1.66706415227331	-2.95996562723682	-1.9913657952013	-1.54669112160421	0	-3.42274155576086	-1.68822424629201	0	0	0	0	0	-4.05036373664231	0	-1.56888588344054	-0.990031680626194	0	-2.47381847832194	-0.957989599170611	-3.03275054605582	0	0	0	0	-1.20333879999629	0
ENSG00000127603	0	-2.1960754610485	0	-1.68210471137956	-2.43616042151859	-2.25860626751527	-3.59732541403921	-4.03467963323978	0	-2.34241653530841	0	-4.61027213779549	-1.40462471365549	-1.2768562999199	-3.11994032240798	-2.65677173806735	0	0	0	0	0	-2.52803118219912	-1.9407042830017	0	0	0	0	-1.97592511667169	-2.16722007291645	0
ENSG00000127663	-1.31773639575335	-1.40344847531877	-1.36785196972762	-0.784694141763004	-1.85503677651306	-1.43343850466222	0	0	0	-1.52370633567513	-2.1417194430598	-1.41328094325334	0	0	0	-5.2448588273116	-2.68153156485911	0	0	-1.73574984688973	0	-2.28922620039358	-1.58597847317486	0	0	0	0	0	-2.14991788936901	0
ENSG00000127914	0	0	0	0	-2.24257795450644	0	0	0	0	-2.15344695338267	-1.09372691282798	0	-2.74429268610739	-3.51027053291099	-1.55530608357501	0	0	-2.58840554224569	-1.10591796254562	-4.32761968535167	0	0	0	0	0	-1.6251455656789	-3.09732887148687	0	-2.04248824266088	0
ENSG00000127946	-1.49016413870034	-2.94099658733081	-1.26719333695202	-1.91095104904642	0	-1.41507257825688	0	-1.83019380667033	0	0	-2.39378287398898	0	-1.79742093334775	0	-3.49134833510624	-1.41308311967456	0	-2.96575325557944	-1.53724049475974	-0.927331377983988	-1.66881095612891	-1.35253308861508	-1.45715848027116	-1.28731387724844	0	0	0	0	0	0
ENSG00000127947	-0.342950770462704	-0.780545554126924	-0.466932689576572	-0.567533877044799	-1.27058358542189	-1.29005110281252	-0.365419510786207	-0.904637759694208	-0.312291031966035	-0.319806292349168	-0.842011265613177	-0.788893988240611	-1.29325037924139	-2.14900571811585	-0.8037804665039	-2.53505785255845	-0.674827583182855	-1.64684692111652	-0.946410810431708	-2.53020560019381	-1.0589491258069	0	0	-2.95915006436907	-0.234771971562074	-0.343157489677711	-0.205877449476113	-0.483056317895261	-0.687740781329824	-0.500708383968885
ENSG00000127995	-2.0890345285112	0	-2.01592390494308	0	-3.36824266029325	-6.58894831681252	0	0	-2.54277954348488	0	0	0	-2.0475387945292	0	-1.77407569765492	-2.39395561872495	-2.59905186612936	-2.28006348414928	0	0	-0.970498924681391	0	-2.71931312745946	0	0	0	-3.26280316107053	0	0	0
ENSG00000128050	0	0	0	0	-3.29545331279161	0	0	0	-2.23122478464271	0	0	0	0	0	0	0	-4.49286220252661	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128294	-0.968011815734909	-0.878062569163152	-1.74263802206618	-1.28289017910868	-0.95866779945785	-4.94306944146622	0	-2.03487601456261	0	0	-2.3536563662715	0	-0.670680482347584	0.0556449242326501	-0.519262488897003	-0.843752290126202	-0.0071210708606574	-0.944603228268296	0	0	0	0	0	0	-0.989623029460919	-0.440057507735816	-1.67421809495135	-4.37491747501728	-1.38616004723382	-1.72033594083636
ENSG00000128340	0	-3.65684349318587	0	0	-3.2024907260159	0	-1.92458883532076	-1.18172591017084	-1.20568368138157	-1.19071237942449	-2.01677102301288	-4.27993946614398	0	0	-1.77025709047954	0	0	0	0	0	0	0	0	0	0	-3.23363946331889	-1.87484061667769	0	-3.05630196916439	-1.86498321871819
ENSG00000128487	0	-2.59676025475946	0	-2.2780455272186	-3.5072025330135	0	-1.71868529074161	-1.20281868657502	0	0	-1.38024335363043	0	-0.963567906689483	-2.03460308150148	-1.24171812615744	-2.10045270636539	-1.02593632902007	-2.20779475720894	-1.39593954868349	0	0	0	0	0	0	0	0	0	-1.76492682082089	0
ENSG00000128513	0	0	0	0	0	0	-3.14895269097146	-3.48308295455806	-1.4410235188686	-1.17021210700765	-2.74690700466648	-1.17089069500352	0	-3.24624535343249	-3.56278567937813	0	0	0	0	0	0	0	0	0	-4.74298222305482	0	-2.44263146884501	0	0	0
ENSG00000128534	0	0	0	0	0	0	0	-3.98912459181513	0	0	0	0	-3.81813240851117	-1.51724439146481	-1.69615505887797	0	-0.23032913370286	0	-1.31440065262191	0	0	0	0	0	0	0	0	0	-0.476922052376818	0
ENSG00000128585	0	-4.97163439242934	-2.57696338515207	-2.30383524318577	-4.38175790781512	-2.09684907572843	-1.57039133921058	-1.63508787392021	-1.06534681348452	-2.01919406166786	-1.84544618425724	-1.03795868873883	-2.9294929494847	0	-1.96192739711737	-5.08963935062243	-1.08143771981218	0	-1.93851639183512	-1.78818887032337	-0.93407405841466	0	0	-2.08595079813061	-2.57051873001047	-3.15583640559048	-1.73075509890838	-2.02250920194899	0	-1.95692277713928
ENSG00000128708	-3.52225866275641	-3.72046387393519	-1.77631009649036	-3.59034026904293	-0.706321004927006	-2.46669801515487	0	0	-3.31827303003914	0	0	-3.33961272717589	0	0	0	0	0	0	0	0	-1.8693273293281	0	0	0	-0.739000180786909	-1.00268507409771	-1.21830837910105	0	0	-0.605993841540032
ENSG00000128731	-3.15740738488034	-2.48892413655446	-2.06001450469603	-1.08402416309045	-1.06916720948782	-0.970188145395036	-0.336887079981638	-0.596971437450837	-0.512887294516913	-0.64976632702758	-0.717473444249119	-0.614558861603961	-0.421743494518358	-0.247932526134703	-0.611811858658807	-0.218182931753214	-0.268501637124522	-0.274050402149811	-0.849748605986515	-0.528298048175716	-0.527495407770077	-0.103720541648588	-0.0282655848893367	-0.308640648485904	-0.9635803471425	-0.879065949537489	-1.52563216554877	-0.458009757203706	-0.591306229717411	-0.66728291892226
ENSG00000128739	0.732896044139258	0.082831786943486	0.296453198712719	0.0200659184992192	-0.283621747581317	-0.011177267400767	-0.0893198135554684	-2.1890412206349	-0.115341310602334	-0.057013037419033	-1.48485332724094	-0.412716578207707	0.0391886123516483	-0.893751109518404	-0.0844196042429753	0.324247078419361	-2.04862075138065	-0.0364721875284939	0	0	0	0	0	0	-0.0831716497336719	-0.619897630484131	-0.266647098739419	-0.144224976768745	-1.88561571271781	-1.8432231680485
ENSG00000128789	0	0	-2.40300536827193	0	0	-1.45058540094708	-7.34100524140074	0	-1.22022670853549	-0.985408576086563	-1.20964834561994	-0.431013297849298	-1.43199708021566	0	-1.68599504789602	-1.98656178678749	0	-1.29820726109987	0	0	-2.42999140741232	0	0	-3.3918602880257	0	0	-2.62475854358839	-1.86325018320341	0	-1.1382207287042
ENSG00000128829	0	-1.33713476949281	0	-3.42112898762411	-1.42971729039605	-3.02842135416237	0	-1.07776395096678	0	0	0	0	0	0	0	0	-3.57385493118078	0	-0.810370214791376	-2.08797617866334	-2.58395908397827	-4.08433035283204	0	-1.71710841173933	-3.02784675589076	-1.02377559967596	-2.70365034676102	-2.04302484857617	-1.34347828723644	0
ENSG00000128881	-2.25935263568085	0	0	-3.41371101709312	0	-2.30182581551616	0	-4.36637722418463	-2.45818904761065	-1.71287975785822	0	-1.26407652140367	-1.8925424984185	-1.09693478718825	-3.24996174034933	-1.98458048326471	-2.70003967420991	-1.68139151975412	0	0	0	0	0	0	0	0	-1.9925115824028	-1.19971532643043	-2.76954803055455	-1.36460202976239
ENSG00000128908	0	-3.7831464817813	0	0	-1.69575325869069	0	-1.90478185327707	-1.36510362273166	-1.55521528194947	-1.43572412374403	-1.01749536748985	-1.64973830186539	0	-3.89769774862822	-3.7210607807034	-3.28055464566185	0	0	-2.45691932365438	-2.08479854841535	-2.1749498213281	0	0	-2.17370917344127	0	0	0	0	0	0
ENSG00000128915	-2.60981548066093	0	-3.15039444002747	-2.51279944066817	-2.58892250416238	-1.82913108546097	-1.43000264759384	-3.72550379080982	-1.26905672146205	-1.66330390011336	-1.40714540441772	-1.67816285595608	0	0	0	-2.62310447305775	-1.03439380841889	-8.45095432217506	0	0	0	0	0	0	0	-3.73521063682977	0	0	0	0
ENSG00000128951	0	0	-2.15198803833225	0	-1.39383449541527	-0.923201859189	0	0	-3.66497456116521	0	-2.6918346222723	-1.51024030120153	0	-3.62445196509918	-1.49866045647729	-1.4540069647732	0	-0.727305403543724	0	0	0	0	-3.33036939029555	-1.16573748969204	0	0	-2.23190090755057	0	0	-1.5084390220156
ENSG00000129003	0	-2.39938564022912	0	-1.54018381400526	-1.15374844779283	-2.3622750461002	0	0	-4.12752384920217	0	0	0	-0.510143739331311	-0.634647426249361	-0.220695708048365	-0.450850339721933	-0.54750726129673	-0.355096716475708	-2.27219391548332	-1.27370786138159	-0.941178888752302	0	0	0	-1.13323577934554	-0.954047123485972	-1.29895477364238	-1.61846722476102	-3.11035353822457	-0.990287944470119
ENSG00000129083	0	0	0	0	0	-2.29916604338095	-1.56367743110787	-2.76757874054815	-1.328121262608	-1.76516214754963	0	-1.41047895684452	0	0	0	0	0	0	0	0	-2.35662599995731	-2.32847454335668	-5.15164938438745	-3.24258327533174	0	0	-2.2890267249457	0	-1.75580608451765	-2.98247464956864
ENSG00000129084	-1.42227545570282	-4.23438249373154	-1.53986820161046	-1.5983836736878	-2.40255789939407	-1.59898754406483	0	0	0	0	0	0	-2.09194419642853	-3.83677792220233	-4.21523780292083	-2.35245064728689	0	-2.69801419337209	0	0	0	-2.07609827387864	0	-2.2328283499549	0	0	0	0	0	0
ENSG00000129351	0	-2.07899944924426	0	0	-1.93730004870451	0	-3.51927265010401	-3.27869464680818	0	-2.37718223017592	-1.92653859739176	-2.43893863847733	0	0	-2.75472809271326	-1.70105599507648	-1.91063422962794	-2.02481968927783	-1.84719548281611	-2.34234670037792	0	-1.84377286714276	-1.25548490533825	-1.63863791993839	0	0	0	-5.30851814429359	0	0
ENSG00000129515	-1.38997549681363	-2.76384997998448	-1.12642718347051	-1.63854088531504	-3.33369592714337	-1.0203053826676	0	0	-1.8764869352051	-2.55736891131018	0	-1.76588990808536	0	0	0	0	0	-3.93802035370376	0	-4.11915949094844	-1.5026348985038	-1.11162919791978	-2.91889352185414	-1.48435827250566	0	0	0	-1.76955025384475	0	0
ENSG00000129534	0	0	0	0	0	0	-1.24513624460174	-2.48635315452098	-1.87463503168332	-2.4843479331952	-1.61934874621009	-2.14774355522232	-3.31446701265047	0	0	0	0	0	-1.01451297204291	-5.41978901412632	0	0	0	0	-3.20867169999697	-2.51758631101686	0	0	0	0
ENSG00000129636	0	0	0	0	0	0	0	0	0	0	-2.44972100537155	0	0	0	0	0	0	0	0	0	0	-1.61392363043479	0	0	-0.918142531852756	-1.46380854898502	-1.10115075726004	-0.314657047592677	-0.533658240661306	-1.23087179714542
ENSG00000129657	-0.0626773220211341	-0.193328597055055	-0.149450740801643	0.10302287834143	0.0697053704310566	0.320838141306659	0	0	0	0	0	0	-1.11774515837266	-0.520603726445805	-1.04509572353202	-0.567770808205206	-1.57594204817566	-0.546359597537519	-3.63276995266905	-1.93359083067805	-1.17609911772809	-0.943064424138149	-0.941426059561277	-1.00241213076218	0	0	0	0	0	0
ENSG00000129675	-1.15604593150373	-1.97694296976572	-1.01308737161577	-1.17186805277005	-1.37188317711033	-0.799723811231294	0	0	-1.36020492653417	-2.67865682764522	0	-2.65274340092282	-1.0638188958397	-1.49262757434793	-1.53254299667327	-1.74805390040015	-1.86926214642765	-1.00944573965604	-3.64234743211727	0	-1.73819841924313	0	0	0	0	0	0	0	0	0
ENSG00000129691	0	0	0	0	0	0	-0.731936137357792	0	-0.343658772365757	-0.397416517384895	-0.607216881097031	-0.388818308327337	-1.42750725281271	-1.62687302708701	-0.896715000997448	-0.884527570086007	-2.09633932458643	-1.14574703617435	0	-1.03068403363676	-1.42113044829799	-1.87969241199168	-0.856678809903855	-1.73585616134879	-1.16091844382393	0	-1.49293496394693	-3.09897076770439	0	-1.67668010035523
ENSG00000129696	-1.31966559111356	0	-1.43709647443591	-1.08225943077871	-1.88816264817127	-1.86265679559837	0	0	-3.86533343775373	0	-2.26614415684803	0	0	-4.785595502811	0	0	-1.92819462348847	0	0	-2.7732244745112	0	0	-1.44110538250192	0	0	0	0	-3.74198256340143	0	-2.41448463521927
ENSG00000129824	0	0	0	0	0	0	-0.654747254024298	-1.04007831986745	-0.770260024198724	-1.060389699906	-1.37248665034893	-1.12854688634995	0	0	0	0	0	0	-0.422557580282079	-0.281786888237724	-1.90752299972637	-1.8496470397319	-3.86611174259767	-0.904424323890681	0	0	-2.9837388622743	0	-1.15130626405202	-2.41804697993911
ENSG00000129933	-4.3638510873562	0	-2.75356512022574	-5.34847668769483	0	-1.98341654679956	-1.10732376162846	-1.57021478181996	-1.37284344724588	-0.637463038998099	-0.688209812795792	-0.989383540339408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129993	-1.41486523138039	-1.28326074840259	-1.14617698396921	-0.627506142973172	-0.948826289342717	-0.535968740100136	-4.61660498858753	-2.60830197499435	-3.72518992261967	-0.196791434415353	-1.38920991575784	-0.626792975099957	-2.16178929791531	-2.96806741305473	-1.57568508328285	-1.77779781338035	-2.3625069722663	0	-1.61153596447801	0	-3.50842639384929	0	0	-1.62602480588884	0	0	0	0	0	0
ENSG00000130023	0	0	0	0	0	0	-3.24871669116198	0	0	-1.46697602257293	-3.95296037643907	-1.6064805817903	-1.53826527860064	-3.07445944995102	0	-1.55528657771201	-1.83683725877355	-1.93547386545136	-1.19526494976554	0	0	-3.38800372341407	0	0	0	0	0	-3.90134456308501	0	0
ENSG00000130024	0	0	0	0	0	0	-0.43933924737027	-0.553770849155594	-0.640139242018019	-0.0409389793930659	-0.350841102840243	-0.321682953464082	-1.82652201955813	-1.92488483795191	-1.50493263180884	-1.09797582439028	-1.07678369767208	-1.2866142842353	-0.329650194834512	-0.665632724117081	-1.14594313048033	-0.123366968093725	-0.267793187541198	-0.483474210666142	-0.943701453410666	-0.94313004291292	-1.34609809907903	-0.761589399809554	-0.909141845321821	-1.66232683023448
ENSG00000130038	0	0	0	-3.35231746692883	-1.97185127381369	-3.85093564950627	-1.80929185327373	-0.878629916312336	0	-2.65576303570269	-2.13823367927093	0	-5.84559107643319	-2.47697662976754	0	-5.78600957237347	-2.92844760050991	0	0	0	0	0	0	0	0	-1.01554918331812	0	-3.01308717264246	0	-4.40356807163815
ENSG00000130164	-2.50380030841339	0	0	-3.09729615331531	0	-4.60996899478475	-1.05027840988053	-3.17332869274341	-1.83591345830348	-1.07243368737318	-3.27019787760631	-1.19350928943641	-1.56839527265421	-1.25779850007699	-2.8738548682538	-0.886792661429338	-0.991099963329519	-2.92727971015748	-2.41991060081709	-1.35095826503491	-1.63256576539314	-1.77453063249466	-1.43492056665516	-3.9413116336835	-1.17723352698453	-2.26983638548045	0	-1.57142284631274	-2.27266841766396	0
ENSG00000130177	-1.36062879104096	0	-1.72377636180693	-1.6125169542367	-2.43053332546481	-1.60474829270621	-0.3929118786885	-0.642985089940092	-0.406844423711671	-0.257156469997826	-0.438529923565969	-0.257246530346084	0	0	-3.62076133343392	-2.41575299171496	0	-5.06607347432441	0	0	0	0	0	0	-2.5233176110545	-5.13042727955382	-1.45511574575782	-1.43095423193432	0	0
ENSG00000130227	-1.26932694384319	-1.1235043163514	-1.07667560960198	-0.872801087734024	-0.981696813130798	-0.959027409705579	0	0	0	0	-1.70701880046533	0	-2.51689648542102	-3.98602766025048	-1.24319553128541	-1.60742106856272	-1.6684472448238	-1.72039225079994	0	0	0	0	0	0	0	0	-2.27074489936914	0	0	-4.66075164697022
ENSG00000130254	0	0	0	0	-1.49671991773248	0	0	-2.9901693932587	0	0	-2.21277609312276	0	0	0	-1.00291625670327	0	-0.887861501280126	0	-0.132856811316638	-1.02772414029226	0	0	-0.727399196747319	-0.993959414287666	0	0	0	0	-2.33502711496775	0
ENSG00000130309	-1.11674018430953	0	-0.911294748144081	-1.29862436586149	0	-1.3563596641127	0	0	0	-2.13953078519997	0	-3.32652020549377	-0.438514392901552	-0.710934414234372	-2.24447591105195	-0.647909673098078	-1.3018112915009	-0.769358601259204	-1.13597158502044	-1.84494901116456	-1.48866941056696	-0.483706807671451	-1.56366052672228	-0.811310724126367	-0.64534447725997	-0.603154781282955	-1.16715700330345	-0.354248958352396	-0.681293140832418	-0.619777564702155
ENSG00000130348	-2.75787897064727	-1.51927569174675	-6.32048615278665	0	0	0	0	0	0	0	0	0	0	-1.40405845129176	0	0	0	0	-1.75305076609984	0	-2.81909395523923	-4.03276671481718	0	-1.53623853233794	0	-1.13950177922704	0	-4.21825658505523	0	-1.97203954479269
ENSG00000130382	0	-1.82152575266158	0	-1.33181646815467	-1.25049745349189	0	0	-1.75315481923369	0	-3.33112281200801	-0.955716183511861	0	0	0	0	0	-1.7071651117614	0	-1.67312871747607	-2.09793707634316	0	0	-2.34859908356815	0	0	0	0	0	-2.27548227357436	0
ENSG00000130402	0	0	0	0	0	0	-1.19622933550132	-1.02559843267586	-2.27661304953394	-2.37421683392372	-1.25097737416541	-3.6188076679384	0	-2.7729068222037	0	0	-2.95762276066699	0	-5.2267012322963	-2.09557918398279	0	0	-4.20750883400739	0	0	-1.96854054293954	-3.6672809341424	0	-1.85467866445992	0
ENSG00000130414	0	0	0	0	0	0	-1.46702132948481	0	0	0	0	0	0	0	0	-3.24168561191497	-1.73999024698177	0	-1.27616664045727	0	-1.91198389658801	0	0	0	0	0	0	0	0	0
ENSG00000130449	-0.825542829554671	-1.17723352698453	-0.768615082790503	-0.589655864462477	-1.47757022403934	-1.74619215475104	-0.498479007687096	-1.00914074790575	-1.14975721235144	-1.06383341062549	0	-1.2145128548212	-1.18478246286902	-1.43557842348019	-1.29485530606928	-0.931011542891356	-2.08243787232175	-3.24624535343249	-1.44145597190777	-0.81709718009817	-0.443973593714405	-3.2347466881873	-2.83676480806283	-1.24022312330253	-0.101240786085785	-0.420822768184602	-0.370559549764679	-0.556842998957156	-0.766856928347347	-0.591705829712386
ENSG00000130638	0	0	0	-2.4407646636106	-3.2355400292007	-3.10831295471687	-0.6152400313769	-1.38346813608627	-0.793148291120231	-0.471611882116644	-0.771098749291485	-0.511628887809129	0	0	0	-4.08166532176297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130684	0	-7.69108466985177	0	0	-2.5806247731596	-2.54201623861374	0	0	0	0	0	0	-1.4564806455606	-1.2722284616957	-2.37723118887842	-1.70251744970962	-2.73824012458328	-2.55023401761251	0	-1.71014198361853	0	-1.39959651384735	-2.77590216195499	-2.60617030105873	0	0	0	0	0	0
ENSG00000130695	-2.87536887611566	-2.34609125926668	0	-1.891081761022	0	-2.52704985710878	0	0	0	0	-1.41451847723256	0	0	-1.66733336845723	0	0	-1.32420649400858	0	0	-1.31937992743318	0	-1.86128945047051	-2.73690960318983	0	0	-2.27340815784505	0	0	-6.95782961342487	0
ENSG00000130699	0	-2.23345094549677	-2.35278189261357	-1.23330377451673	0	-1.54312625115381	-3.43586123052613	-1.73435160622122	-3.25055517951047	0	-1.63394505357322	-1.36972567132777	0	-0.945195104104127	-1.34703342844548	-0.878337184945812	-0.692982919703812	-1.75994553347793	-4.80675268338516	0	0	0	0	0	0	0	0	0	0	0
