GO	[-8.26 -0.85]	[-0.85 -0.27]	[-0.27 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.37]	[0.37 1.02]	[1.02 10.22]
GO:0036513 Derlin-1 retrotranslocation complex	-0.497	0.524	1.730	-0.497	-0.497	-0.497	-0.497	-0.497	3.494	-0.497	-0.497
GO:0030127 COPII vesicle coat	-0.538	-0.176	3.260	-0.538	-0.538	-0.538	-0.538	-0.538	2.369	-0.176	-0.538
GO:0009982 pseudouridine synthase activity	-0.538	3.260	2.369	-0.538	-0.538	-0.538	-0.538	-0.176	-0.176	-0.538	-0.538
GO:0030295 protein kinase activator activity	-1.035	2.248	2.248	-1.035	-1.035	-0.491	-1.035	-0.491	0.398	0.398	0.398
GO:0005903 brush border	1.003	0.728	0.498	-0.737	-2.526	-0.737	-1.675	-1.121	1.687	1.324	0.499
GO:0048754 branching morphogenesis of an epithelial tube	0.607	0.978	-0.279	-1.159	-1.159	-0.579	-1.159	-1.159	2.563	0.607	0.607
GO:0015991 ATP hydrolysis coupled proton transport	-0.550	-0.260	1.031	-1.118	-1.118	-1.118	-0.260	-0.260	4.123	0.644	-0.549
GO:1903506 regulation of nucleic acid-templated transcription	-0.385	0.754	4.744	-1.366	-0.385	-1.366	-0.733	-0.733	0.453	0.231	0.231
GO:0014068 positive regulation of phosphatidylinositol 3-kinase signaling	0.817	-0.374	0.817	-1.300	-1.300	-1.300	-1.300	-1.300	1.096	1.096	2.606
GO:0032715 negative regulation of interleukin-6 production	-0.260	-0.260	0.347	-1.118	-1.118	-0.550	-0.550	-1.118	2.673	2.673	-0.260
GO:0006672 ceramide metabolic process	-0.911	0.491	0.873	-0.911	-0.911	-0.911	-0.406	0.217	1.931	1.931	-0.910
GO:0000132 establishment of mitotic spindle orientation	0.256	2.148	2.148	-0.828	-0.828	-0.828	-0.828	-0.828	0.991	-0.351	-0.351
GO:0030879 mammary gland development	0.453	0.231	-1.366	-1.366	-0.733	-0.733	-0.733	-0.733	1.577	2.090	1.578
GO:0033146 regulation of intracellular estrogen receptor signaling pathway	-0.662	0.762	3.554	-0.247	-0.662	-0.662	-0.247	-0.662	1.291	-0.662	-0.662
GO:0030666 endocytic vesicle membrane	0.440	-0.526	0.906	-1.210	-0.526	-1.781	-0.809	-1.781	0.651	1.545	2.805
GO:0061136 regulation of proteasomal protein catabolic process	-0.662	1.291	1.939	-0.662	-0.662	-0.662	-0.662	-0.662	1.291	0.762	-0.662
GO:0008080 N-acetyltransferase activity	-1.076	0.684	4.287	-1.076	-1.076	-0.241	-0.520	-0.520	0.371	0.684	-0.520
GO:0034709 methylosome	-0.497	2.546	2.546	-0.497	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	-0.497
GO:0022604 regulation of cell morphogenesis	-0.241	0.371	2.790	-1.076	-1.076	-0.520	-1.076	-1.076	1.088	1.088	-0.240
GO:0071300 cellular response to retinoic acid	-0.421	1.296	0.519	-1.996	-0.646	-0.959	-0.959	-1.996	1.296	2.009	0.997
GO:0009117 nucleotide metabolic process	-0.385	2.090	0.453	-1.366	-1.366	-0.733	-0.385	-0.733	3.303	0.231	-0.384
GO:0004526 ribonuclease P activity	-0.455	0.578	4.916	-0.455	-0.455	-0.455	-0.455	-0.455	0.578	-0.455	-0.455
GO:0038128 ERBB2 signaling pathway	-0.892	0.584	2.778	-0.500	-0.892	-1.574	-1.574	-0.266	1.720	0.339	0.339
GO:0042476 odontogenesis	0.793	-0.363	-0.363	-0.702	-0.702	-1.325	-0.702	-1.325	0.247	2.769	2.177
GO:2000785 regulation of autophagosome assembly	-0.580	0.892	0.434	-0.580	-0.580	-0.580	-0.580	0.434	4.006	-0.580	-0.579
GO:0006693 prostaglandin metabolic process	-0.378	0.930	0.930	-0.869	-0.869	-0.869	-0.869	-0.869	2.036	1.435	-0.378
GO:2001243 negative regulation of intrinsic apoptotic signaling pathway	-0.378	2.036	0.930	-0.869	-0.869	-0.869	-0.869	-0.869	0.930	1.435	-0.378
GO:0016525 negative regulation of angiogenesis	1.348	-1.609	0.254	-0.796	-0.540	-0.796	-0.796	-1.142	0.578	0.254	4.895
GO:0036464 cytoplasmic ribonucleoprotein granule	-0.491	1.658	1.149	-1.035	-1.035	-0.491	-1.035	-0.222	2.914	-0.491	-0.491
GO:0043195 terminal bouton	-0.301	0.301	1.638	-0.761	-1.710	-1.710	-0.761	-1.150	2.945	0.478	0.971
GO:0008540 proteasome regulatory particle, base subcomplex	-0.497	-0.497	3.494	-0.497	-0.497	-0.497	-0.497	1.052	1.052	-0.497	-0.497
GO:0071230 cellular response to amino acid stimulus	1.017	0.720	1.759	-2.154	-1.361	-1.361	-0.864	-0.864	1.017	0.720	0.477
GO:0008276 protein methyltransferase activity	-0.455	1.874	3.760	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	-0.455	-0.455
GO:0019068 virion assembly	-0.455	0.187	1.874	-0.455	-0.455	-0.455	-0.455	-0.455	3.760	-0.455	-0.455
GO:0033120 positive regulation of RNA splicing	0.187	-0.455	1.874	-0.455	-0.455	-0.455	-0.455	-0.455	3.760	-0.455	-0.455
GO:0006768 biotin metabolic process	-0.455	1.874	3.760	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	-0.455
GO:0008408 3'-5' exonuclease activity	0.256	3.669	0.566	-0.828	-0.828	-0.828	-0.828	-0.828	0.991	0.256	-0.351
GO:0004198 calcium-dependent cysteine-type endopeptidase activity	0.256	0.256	0.566	-0.828	-0.828	-0.828	-0.351	0.991	-0.828	3.669	-0.828
GO:0007266 Rho protein signal transduction	0.541	0.346	0.541	-0.690	-1.604	-1.604	-2.444	-0.260	0.784	1.410	1.790
GO:0048589 developmental growth	0.303	1.364	1.364	-1.201	-1.201	-1.201	-1.201	0.303	1.364	0.572	-0.609
GO:0004540 ribonuclease activity	-0.952	0.821	0.457	-0.434	-0.434	-0.952	-0.952	-0.952	1.834	2.471	-0.433
GO:0043679 axon terminus	0.416	0.416	-0.948	-0.365	-1.464	-1.464	-0.599	-1.464	2.969	1.600	0.910
GO:0006997 nucleus organization	-0.462	-0.462	3.046	-0.994	-0.994	-0.994	-0.462	-0.462	2.356	0.426	-0.204
GO:0051090 regulation of sequence-specific DNA binding transcription factor activity	-0.260	1.031	0.644	-1.118	-1.118	-1.118	-1.118	-0.550	2.673	0.347	0.645
GO:0030501 positive regulation of bone mineralization	0.716	0.716	1.079	-0.764	-1.408	-0.764	-1.408	-1.408	2.009	0.427	0.427
GO:0032435 negative regulation of proteasomal ubiquitin-dependent protein catabolic process	-0.204	0.772	3.046	-0.994	-0.462	-0.994	-0.994	-0.462	0.426	1.213	-0.993
GO:0045665 negative regulation of neuron differentiation	0.346	2.211	1.074	-1.604	-0.690	-0.434	-1.604	-0.690	2.672	-0.260	-1.062
GO:0008541 proteasome regulatory particle, lid subcomplex	-0.331	0.273	6.424	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331
GO:0001707 mesoderm formation	1.030	-0.796	0.403	-0.796	-1.449	-0.218	-1.449	-0.796	3.079	1.030	-0.218
GO:0004709 MAP kinase kinase kinase activity	-0.550	0.347	2.051	-1.118	-1.118	-1.118	-1.118	0.347	1.031	1.502	-0.260
GO:0030126 COPI vesicle coat	-0.538	-0.176	0.477	-0.538	-0.538	-0.538	-0.538	-0.538	4.272	0.967	-0.538
GO:0045116 protein neddylation	-0.538	0.477	0.967	-0.538	-0.538	-0.538	-0.176	-0.538	4.272	-0.538	-0.538
GO:0071526 semaphorin-plexin signaling pathway	-0.911	0.873	0.217	-0.911	-0.911	-0.911	-0.911	0.217	1.356	0.217	2.594
GO:0001891 phagocytic cup	-0.745	-0.298	3.181	-0.745	-0.745	-0.745	-0.745	-0.298	-0.298	1.712	0.656
GO:0006895 Golgi to endosome transport	-0.298	0.655	1.712	-0.745	-0.745	-0.745	-0.745	-0.298	3.181	-0.298	-0.745
GO:0030878 thyroid gland development	-1.035	0.726	4.461	-0.491	-0.491	-0.491	-0.491	-0.491	-1.035	1.149	-0.491
GO:0070064 proline-rich region binding	-0.745	0.304	4.056	-0.745	-0.745	-0.745	-0.745	-0.298	-0.298	1.128	0.304
GO:0009617 response to bacterium	0.216	-0.407	1.511	-1.408	-1.408	-0.407	-0.407	-1.408	0.427	2.569	0.716
GO:0045746 negative regulation of Notch signaling pathway	-0.579	-0.579	1.961	-1.159	-0.579	-0.279	-1.159	-1.159	1.961	0.607	0.979
GO:0009314 response to radiation	-0.476	-0.860	2.874	-0.860	-0.476	-0.860	-1.532	-0.860	1.332	0.940	0.940
GO:0008361 regulation of cell size	-0.869	1.435	2.036	-0.869	-0.869	-0.869	-0.869	0.236	1.435	0.236	-0.378
GO:0071404 cellular response to low-density lipoprotein particle stimulus	-0.580	-0.580	-0.199	-0.580	-0.580	-0.580	0.434	-0.199	5.074	-0.580	0.434
GO:0048278 vesicle docking	-0.406	-0.911	3.336	-0.911	-0.911	-0.911	-0.406	-0.406	1.356	0.491	0.491
GO:0033077 T cell differentiation in thymus	-0.320	0.283	0.539	-1.242	-1.242	-0.640	-1.242	-0.640	2.989	0.880	0.881
GO:0021762 substantia nigra development	-0.990	-0.573	1.534	-0.990	-0.990	-0.990	-0.990	-0.318	3.696	0.783	0.502
GO:0043434 response to peptide hormone	-0.348	1.274	1.274	0.259	-0.348	-2.236	-2.236	-0.920	1.651	0.259	0.436
GO:0035987 endodermal cell differentiation	0.324	0.607	0.324	-1.159	-1.159	-0.279	-1.159	-1.159	0.324	0.607	3.234
GO:2000377 regulation of reactive oxygen species metabolic process	-0.462	-0.204	-0.204	-0.994	-0.994	-0.462	-0.994	-0.462	3.810	1.743	-0.204
GO:0035455 response to interferon-alpha	-0.414	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	5.320	-0.414	0.641
GO:0075522 IRES-dependent viral translational initiation	-0.414	0.640	5.320	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414
GO:0034501 protein localization to kinetochore	-0.414	5.320	0.640	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414
GO:0005791 rough endoplasmic reticulum	-0.316	1.364	1.364	-0.316	-2.154	-0.864	-1.361	-1.361	1.759	0.720	0.287
GO:0070182 DNA polymerase binding	0.362	3.554	1.291	-0.662	-0.662	-0.662	-0.662	-0.662	0.362	-0.247	-0.662
GO:0031267 small GTPase binding	-0.378	0.236	2.036	-0.869	-0.869	-0.869	-0.869	-0.869	0.527	2.036	0.527
GO:0030676 Rac guanyl-nucleotide exchange factor activity	-0.223	0.396	1.385	-0.621	-0.621	-0.621	-0.621	-0.621	3.769	-0.621	-0.223
GO:0031929 TOR signaling	0.396	1.385	3.769	-0.621	-0.621	-0.621	-0.621	-0.621	-0.223	-0.223	-0.621
GO:0006401 RNA catabolic process	-0.434	1.834	1.834	-0.952	-0.952	-0.952	-0.952	-0.434	0.457	1.282	-0.433
GO:0000244 spliceosomal tri-snRNP complex assembly	-0.497	0.167	4.572	-0.497	-0.497	-0.497	-0.497	-0.497	1.052	0.167	-0.497
GO:0005662 DNA replication factor A complex	-0.621	2.068	1.385	-0.621	-0.621	-0.621	-0.621	-0.621	1.385	0.396	-0.621
GO:0009790 embryo development	-0.476	-0.250	1.787	-1.532	-0.860	-0.476	-0.860	-0.860	2.874	1.332	-0.476
GO:0044666 MLL3/4 complex	-0.373	-0.373	4.431	-0.373	-0.373	-0.373	-0.373	-0.373	1.382	-0.373	-0.372
GO:0005031 tumor necrosis factor-activated receptor activity	0.426	-0.462	0.426	-0.994	-0.994	-0.994	-0.462	-0.994	0.426	1.213	3.047
GO:0008157 protein phosphatase 1 binding	-0.298	1.128	3.181	-0.745	-0.745	-0.298	-0.745	-0.745	1.128	-0.298	-0.745
GO:0031011 Ino80 complex	-0.662	1.291	2.695	-0.662	-0.662	-0.662	-0.662	-0.662	1.291	-0.247	-0.247
GO:0044344 cellular response to fibroblast growth factor stimulus	0.264	-0.341	0.836	-1.284	-0.671	-1.284	-1.284	-0.341	1.241	2.876	0.264
GO:0009612 response to mechanical stimulus	-0.344	0.422	2.286	-0.546	-1.817	-1.240	-1.817	-0.834	1.167	0.627	1.501
GO:0000159 protein phosphatase type 2A complex	0.236	0.930	2.724	-0.869	-0.869	-0.869	-0.869	0.930	-0.378	0.527	-0.869
GO:0042073 intraciliary transport	-0.787	1.057	0.609	-0.787	-0.787	-0.787	-0.787	0.609	2.268	0.609	-0.786
GO:0030177 positive regulation of Wnt signaling pathway	1.176	1.176	2.597	-0.957	-0.549	-1.656	-1.656	-0.549	0.302	-0.300	0.302
GO:0033169 histone H3-K9 demethylation	-0.199	-0.580	1.488	-0.580	-0.199	-0.580	-0.580	-0.580	4.006	-0.580	-0.199
GO:0001503 ossification	-1.027	0.359	1.134	-1.378	-1.378	-1.824	-0.372	-0.751	1.403	0.896	2.756
GO:0045089 positive regulation of innate immune response	-0.378	3.496	1.435	-0.869	-0.378	-0.869	-0.869	-0.869	0.236	-0.378	0.527
GO:0009408 response to heat	0.522	0.781	0.781	-0.492	-1.292	-0.809	-0.809	-2.071	3.394	-0.492	0.522
GO:0072661 protein targeting to plasma membrane	0.398	0.398	0.398	-1.035	-0.491	-1.035	-1.035	-1.035	3.653	0.398	0.398
GO:0030001 metal ion transport	-0.550	2.051	2.051	-0.260	-1.118	-1.118	-1.118	-0.550	1.031	0.347	-0.549
GO:0070412 R-SMAD binding	-0.952	1.834	2.471	-0.952	-0.434	-0.952	-0.952	0.200	0.821	-0.434	0.200
GO:0006520 cellular amino acid metabolic process	2.203	1.319	0.409	-1.123	-1.863	-0.675	-1.123	-0.392	0.226	1.735	-0.675
GO:0032735 positive regulation of interleukin-12 production	-1.035	0.398	-0.491	-1.035	-0.491	-0.491	-0.491	-1.035	0.726	1.658	2.915
GO:0051591 response to cAMP	-0.782	3.487	0.334	-0.471	-1.258	-0.471	-2.029	-0.782	0.546	0.546	1.137
GO:0071364 cellular response to epidermal growth factor stimulus	0.339	-0.266	2.221	-1.574	-1.574	-0.892	-0.892	-0.500	1.277	1.277	0.339
GO:0010824 regulation of centrosome duplication	-0.324	1.613	0.279	-0.787	-0.787	-0.787	-0.787	-0.324	3.854	-0.324	-0.324
GO:1901215 negative regulation of neuron death	-0.864	0.476	1.017	-2.154	-0.864	-0.316	-1.361	-0.534	1.759	2.201	0.287
GO:0002230 positive regulation of defense response to virus by host	-0.828	-0.351	0.991	-0.828	-0.828	-0.828	-0.828	-0.351	1.521	2.148	0.566
GO:0003756 protein disulfide isomerase activity	-0.828	2.148	0.566	-0.828	-0.828	-0.828	-0.828	-0.351	1.521	0.991	-0.351
GO:0006807 nitrogen compound metabolic process	-0.828	2.148	0.566	-0.828	-0.828	-0.828	-0.828	-0.351	0.991	1.521	-0.351
GO:0015171 amino acid transmembrane transporter activity	4.311	-0.242	-0.242	-0.242	-0.431	-1.946	-1.190	-1.190	-0.242	0.597	0.598
GO:2001240 negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	0.646	0.646	-0.828	-0.828	-0.234	-1.491	-1.491	-0.828	0.380	1.389	2.388
GO:0030150 protein import into mitochondrial matrix	0.332	1.821	3.360	-0.704	-0.704	-0.704	-0.704	-0.704	-0.272	-0.272	-0.272
GO:0000920 cell separation after cytokinesis	-0.704	-0.272	1.821	-0.704	-0.704	-0.704	-0.704	-0.272	3.360	0.332	-0.272
GO:0017119 Golgi transport complex	-0.662	-0.662	1.939	-0.247	-0.662	-0.662	-0.662	-0.662	1.291	1.939	-0.247
GO:0006891 intra-Golgi vesicle-mediated transport	-0.300	0.572	1.364	-0.609	-1.201	-1.201	-1.201	-0.300	2.458	0.928	-0.609
GO:0007623 circadian rhythm	-0.710	3.196	1.051	-0.710	-1.389	-0.488	-1.389	-1.389	1.985	0.278	0.278
GO:0051453 regulation of intracellular pH	-0.476	0.359	0.940	-1.532	-1.532	-0.860	-0.860	-0.476	1.332	2.302	0.615
GO:0003707 steroid hormone receptor activity	0.233	0.397	0.397	-2.319	-0.976	-0.976	-0.976	-0.622	2.891	1.190	0.877
GO:0005581 collagen trimer	0.441	0.441	0.441	-1.647	-1.224	-1.647	-0.301	-0.895	-0.446	1.317	3.983
GO:1904264 ubiquitin protein ligase activity involved in ERAD pathway	-0.538	0.477	4.272	-0.538	-0.538	-0.538	-0.538	-0.538	0.477	0.477	-0.538
GO:0071333 cellular response to glucose stimulus	-0.434	-0.434	1.410	-1.604	-1.062	-1.062	-0.690	-0.690	2.211	2.672	-0.260
GO:0050766 positive regulation of phagocytosis	-0.320	-0.640	0.283	-0.640	-0.640	-1.242	-0.640	-1.242	2.359	1.795	1.301
GO:0071539 protein localization to centrosome	-0.298	0.304	5.020	-0.745	-0.745	-0.745	-0.745	-0.298	0.655	-0.298	-0.298
GO:0032870 cellular response to hormone stimulus	-0.471	0.334	1.936	-0.782	-0.270	-1.258	-2.029	-0.782	1.936	1.511	-0.471
GO:0043277 apoptotic cell clearance	0.332	0.706	-0.704	-0.704	-0.704	-0.704	-0.704	-0.704	0.332	0.706	3.361
GO:0044130 negative regulation of growth of symbiont in host	-0.247	-0.662	-0.662	-0.662	0.362	-0.662	-0.662	-0.662	0.362	1.939	2.696
GO:0008656 cysteine-type endopeptidase activator activity involved in apoptotic process	-0.662	-0.247	1.939	-0.662	-0.662	-0.662	-0.662	-0.662	0.362	2.695	0.363
GO:0010942 positive regulation of cell death	-1.292	0.781	1.875	-1.292	-1.292	0.317	-1.292	-0.809	0.317	2.337	0.522
GO:0031435 mitogen-activated protein kinase kinase kinase binding	0.332	0.332	0.332	-0.704	-0.704	-0.704	-0.704	-0.704	1.821	2.540	-0.704
GO:0048488 synaptic vesicle endocytosis	-0.434	0.200	3.978	-0.952	-0.434	-0.952	-0.952	-0.434	0.457	-0.434	1.283
GO:0045088 regulation of innate immune response	-0.621	-0.621	0.823	-0.621	-0.621	-0.621	-0.621	-0.621	0.823	2.068	1.385
GO:0060397 JAK-STAT cascade involved in growth hormone signaling pathway	-0.621	-0.621	2.068	-0.621	-0.223	0.396	-0.621	-0.621	-0.621	2.864	-0.223
GO:0043162 ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	-0.621	-0.223	2.864	-0.621	-0.621	-0.621	-0.621	-0.621	2.068	0.396	-0.223
GO:0007099 centriole replication	-0.223	2.068	2.864	-0.621	-0.621	-0.621	-0.621	-0.621	0.396	-0.223	-0.621
GO:0000729 DNA double-strand break processing	-0.223	2.068	2.864	-0.621	-0.621	-0.621	-0.621	-0.621	-0.223	0.396	-0.621
GO:0016514 SWI/SNF complex	-0.621	2.068	2.864	-0.621	-0.621	-0.223	-0.621	-0.223	0.396	-0.621	-0.621
GO:0048678 response to axon injury	-1.159	1.431	-0.279	-0.579	-1.159	-0.579	-0.579	-1.159	1.431	1.431	0.979
GO:0030163 protein catabolic process	-0.702	0.625	2.637	-1.156	-1.156	-0.702	-1.905	-0.411	1.271	0.625	0.625
GO:0045263 proton-transporting ATP synthase complex, coupling factor F(o)	-0.538	0.477	3.260	-0.538	-0.538	-0.538	-0.538	-0.176	1.602	-0.538	-0.538
GO:0007064 mitotic sister chromatid cohesion	-0.538	3.260	1.602	-0.538	-0.538	-0.538	-0.538	-0.176	0.477	-0.538	-0.538
GO:0017158 regulation of calcium ion-dependent exocytosis	-0.406	0.491	3.336	-0.406	-0.911	-0.911	-0.911	-0.911	0.217	0.217	1.357
GO:0016266 O-glycan processing	0.233	2.402	0.612	-0.622	-2.319	-0.976	-0.622	-1.499	0.397	1.190	0.877
GO:0012501 programmed cell death	0.200	1.282	1.282	-0.952	-0.952	-0.952	-0.952	-0.952	1.282	0.821	0.200
GO:0043433 negative regulation of sequence-specific DNA binding transcription factor activity	-0.329	1.204	1.926	-1.781	-0.526	-1.210	-1.781	-0.809	0.440	1.926	0.441
GO:1900026 positive regulation of substrate adhesion-dependent cell spreading	-0.363	-0.363	0.480	-0.702	-1.325	-0.702	0.247	-0.363	3.423	1.646	-1.324
GO:0031093 platelet alpha granule lumen	0.817	1.415	0.817	-2.775	-1.888	-0.585	-0.883	-0.585	0.817	0.817	0.582
GO:0006612 protein targeting to membrane	-1.118	1.031	2.051	-1.118	-1.118	-1.118	-0.260	-0.550	0.644	0.644	0.645
GO:0031090 organelle membrane	0.524	0.707	0.920	-1.794	-0.732	-1.004	-1.794	-1.352	0.524	2.806	0.921
GO:0018149 peptide cross-linking	-0.332	-1.395	-0.555	3.690	0.691	0.272	-0.332	0.691	-2.195	-0.891	0.456
GO:0033314 mitotic DNA replication checkpoint	-0.373	-0.373	5.807	-0.373	-0.373	-0.373	-0.373	-0.373	0.240	0.240	-0.372
GO:0030669 clathrin-coated endocytic vesicle membrane	-0.283	-0.283	-0.283	-0.924	-0.924	-0.924	-0.283	-1.615	2.685	2.685	0.320
GO:0031307 integral component of mitochondrial outer membrane	-0.434	1.282	0.821	-0.952	-0.952	-0.952	-0.952	-0.434	1.282	1.834	-0.433
GO:0090398 cellular senescence	-0.952	-0.434	1.834	-0.952	-0.952	-0.952	-0.434	0.457	0.200	2.471	0.458
GO:0042475 odontogenesis of dentin-containing tooth	0.564	1.843	-0.247	-0.667	-1.033	-0.416	-1.033	-2.402	2.743	0.362	-0.247
GO:0044183 protein binding involved in protein folding	-0.260	2.051	2.673	-0.550	-1.118	-0.260	-1.118	-1.118	0.347	0.347	-0.549
GO:0003841 1-acylglycerol-3-phosphate O-acyltransferase activity	-0.787	1.057	0.609	-0.787	-0.787	-0.787	-0.787	-0.324	3.017	0.609	-0.324
GO:2000378 negative regulation of reactive oxygen species metabolic process	0.457	0.821	1.834	-0.952	-0.952	0.200	-0.952	-0.952	1.282	0.457	-0.952
GO:0005771 multivesicular body	-0.204	1.743	-0.204	-0.204	-0.994	-0.994	-0.994	-0.994	2.356	0.772	-0.462
GO:0050727 regulation of inflammatory response	-0.667	0.712	1.590	-1.422	-1.422	-2.032	-0.985	-0.276	0.965	1.258	1.259
GO:0060544 regulation of necroptotic process	-0.497	-0.497	0.524	-0.497	-0.497	-0.497	-0.497	-0.497	4.572	0.524	0.167
GO:0032801 receptor catabolic process	-0.497	-0.497	0.524	-0.497	-0.497	-0.497	-0.497	0.524	4.572	0.167	-0.497
GO:2001234 negative regulation of apoptotic signaling pathway	0.609	-0.787	1.057	-0.787	-0.787	-0.787	-0.787	1.057	1.613	-0.787	0.609
GO:0016239 positive regulation of macroautophagy	-0.241	1.088	1.088	-1.076	-0.520	-1.076	-1.076	-1.076	0.371	2.147	0.372
GO:0033617 mitochondrial respiratory chain complex IV assembly	-0.662	0.362	4.515	-0.662	-0.662	-0.662	-0.662	-0.247	0.762	-0.247	-0.247
GO:0043024 ribosomal small subunit binding	-0.538	2.369	2.369	-0.538	-0.538	-0.538	-0.538	-0.538	0.477	-0.538	-0.176
GO:0006119 oxidative phosphorylation	-0.538	0.477	2.369	-0.538	-0.538	-0.538	-0.538	-0.538	2.369	-0.176	-0.538
GO:0007026 negative regulation of microtubule depolymerization	0.332	-0.272	4.275	-0.704	-0.704	-0.704	-0.272	0.332	0.706	-0.704	-0.704
GO:0004879 RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	0.285	0.783	0.285	-1.698	-0.990	-0.990	-0.990	-0.990	2.512	1.128	0.784
GO:1901216 positive regulation of neuron death	0.303	1.364	2.458	-1.201	-1.201	-0.609	-1.201	-0.300	0.928	-0.609	0.303
GO:0006893 Golgi to plasma membrane transport	-0.704	0.706	1.821	-0.704	-0.704	-0.704	-0.704	-0.272	1.821	0.706	-0.704
GO:0000407 pre-autophagosomal structure	-0.911	0.217	0.217	-0.911	0.217	-0.911	-0.911	0.491	4.157	0.491	-0.405
GO:0006812 cation transport	-0.314	0.289	2.197	-1.063	-2.140	-0.730	-1.515	-0.730	0.878	1.152	1.465
GO:0030137 COPI-coated vesicle	0.167	-0.497	1.730	-0.497	-0.497	-0.497	-0.497	-0.497	3.494	0.167	-0.497
GO:0007259 JAK-STAT cascade	-1.284	-0.341	1.241	-1.284	-0.341	-0.671	-1.284	-0.341	1.719	0.836	1.241
GO:0008307 structural constituent of muscle	0.919	-0.228	0.625	-0.702	-1.905	-1.156	-0.702	-0.702	-0.228	3.786	0.389
GO:0030159 receptor signaling complex scaffold activity	-0.378	0.236	0.930	-0.869	-0.869	-0.869	-0.869	-0.869	2.036	0.930	0.930
GO:0032755 positive regulation of interleukin-6 production	-0.431	1.224	-0.242	-1.190	-1.946	-0.431	-0.728	-1.190	2.064	0.883	1.225
GO:0042327 positive regulation of phosphorylation	-0.579	-0.579	1.961	-1.159	-0.579	-1.159	-0.579	-0.579	2.563	0.607	0.607
GO:0043046 DNA methylation involved in gamete generation	0.566	-0.351	0.256	-0.828	-0.828	-0.828	-0.828	-0.828	0.566	2.865	0.991
GO:0051019 mitogen-activated protein kinase binding	-0.828	0.566	0.566	-0.828	-0.828	-0.828	-0.828	-0.351	2.865	0.991	0.257
GO:0000042 protein targeting to Golgi	0.566	0.566	0.991	-0.828	-0.828	-0.828	-0.828	-0.828	2.865	-0.351	0.257
GO:0006829 zinc II ion transport	-0.222	0.726	1.658	-0.222	-1.035	-0.491	-1.035	-0.491	2.914	-1.035	-0.491
GO:0051262 protein tetramerization	0.680	0.403	1.030	-1.449	-0.796	-0.430	-1.449	-0.796	3.079	0.403	-0.429
GO:0048701 embryonic cranial skeleton morphogenesis	0.216	1.511	3.188	-0.764	-0.764	-0.764	-1.408	-0.764	0.716	0.427	-0.764
GO:0005721 pericentric heterochromatin	-0.538	3.260	0.967	-0.538	-0.538	-0.538	-0.538	-0.538	0.967	-0.538	-0.176
GO:0071712 ER-associated misfolded protein catabolic process	-0.538	0.967	0.967	-0.538	-0.538	-0.538	-0.538	-0.538	3.260	-0.176	-0.538
