transcript	gene_id	gene_name	Estimate_treatmentDRUG	Pr...z.._treatmentDRUG	fdr_Pr...z.._treatmentDRUG	qvalue_Pr...z.._treatmentDRUG
ENST00000326446	ENSG00000177917	ARL6IP6	-0.344440733264114	0.144846902262732	0.650419292794003	0.539759216105378
ENST00000326495	ENSG00000084112	SSH1	0.544983269557428	0.225638550275722	0.733805441042589	0.608958335060416
ENST00000326499	ENSG00000112303	VNN2	0.012257405211776	0.981178094288557	0.995377487838319	0.826027423412716
ENST00000326624	ENSG00000177485	ZBTB33	-0.026029749936035	0.91304735448253	0.985890998729574	0.818154932572335
ENST00000326639	ENSG00000138709	LARP1B	-0.61640609590132	0.045917079490111	0.466117897201787	0.38681421906408
ENST00000326648	ENSG00000180357	ZNF609	0.225755174636966	0.403158056303155	0.833559700623425	0.69174075180459
ENST00000326674	ENSG00000110536	PTPMT1	0.393063326744023	0.278781216171391	0.768332293798948	0.63761090915351
ENST00000326735	ENSG00000159363	ATP13A2	0.029668760061039	0.939902927260493	0.990227647713015	0.821753759178125
ENST00000326739	ENSG00000178035	IMPDH2	-0.062532574936042	0.510515870743067	0.881225686911618	0.731297012940825
ENST00000326793	ENSG00000114331	ACAP2	-0.07101344638824	0.665563130094043	0.930490416508696	0.772180012758889
ENST00000326799	ENSG00000136758	YME1L1	0.080870630530626	0.529816713272131	0.886328019341065	0.735531252273728
ENST00000326873	ENSG00000118046	STK11	0.883157197776405	0.007322556272945	0.210919922041438	0.175034739964503
ENST00000326925	ENSG00000178057	NDUFAF3	0.224766373827654	0.309844331043821	0.780785209743117	0.647945129283078
ENST00000327044	ENSG00000188976	NOC2L	0.150409268082268	0.225142542702813	0.733805441042589	0.608958335060416
ENST00000327064	ENSG00000142453	CARM1	0.455375111030126	0.056977587519087	0.499236566781428	0.414298193369285
ENST00000327134	ENSG00000180370	PAK2	0.081782371739705	0.472269635093708	0.865834330039388	0.718524288004475
ENST00000327237	ENSG00000140688	C16orf58	0.092407086154301	0.68131603692737	0.934873291402073	0.775817200559045
ENST00000327299	ENSG00000162433	AK4	-0.740099544727468	0.150992033132685	0.652025145129437	0.541091854308699
ENST00000327300	ENSG00000121774	KHDRBS1	0.135232333769279	0.198540390197761	0.708652432550577	0.588084771965417
ENST00000327304	ENSG00000107371	EXOSC3	0.322444732016935	0.101403136945545	0.594953471072568	0.493730156413134
ENST00000327331	ENSG00000134690	CDCA8	0.107373398844498	0.602122443821547	0.91758543591389	0.761470640686321
ENST00000327347	ENSG00000086475	SEPHS1	0.327667473542759	0.301013867522812	0.778340369322388	0.645916245509771
ENST00000327423	ENSG00000183530	PRR14L	0.164354678319435	0.352566441447986	0.804229073783214	0.667400335819781
ENST00000327428	ENSG00000163170	BOLA3	0.349131181785679	0.402085962246554	0.833135064680621	0.691388361944454
ENST00000327435	ENSG00000182551	ADI1	0.360574645576986	0.126102991309722	0.625876083650851	0.519391703218558
ENST00000327443	ENSG00000185591	SP1	0.146662042747455	0.318806145693522	0.781850092461981	0.648828836559208
ENST00000327490	ENSG00000185262	UBALD2	-0.312359497149624	0.310872392622474	0.780785209743117	0.647945129283078
ENST00000327492	ENSG00000183864	TOB2	0.447902213788671	0.135202290665678	0.640383822680002	0.531431145978932
ENST00000327569	ENSG00000101974	ATP11C	-0.270490763219005	0.405344060444523	0.834189938517521	0.692263763214993
ENST00000327628	ENSG00000182606	TRAK1	0.003087039802034	0.993272481100841	0.998284089339713	0.828439505842166
ENST00000327668	ENSG00000198040	ZNF84	0.303675079970053	0.44345450169523	0.850950240074417	0.706172525347769
ENST00000327697	ENSG00000164068	RNF123	-0.103808117236493	0.692566943560227	0.939372762362892	0.779551147177185
ENST00000327772	ENSG00000184752	NDUFA12	0.343805173452073	0.068801374009638	0.542584835783504	0.450271338623905
ENST00000327787	ENSG00000185504	FAAP100	-0.266095712824015	0.328510797051539	0.789520724506078	0.655194413941407
ENST00000327827	ENSG00000182831	C16orf72	0.360806384419583	0.191436048725165	0.700652091925457	0.581445581473633
ENST00000327857	ENSG00000239839	DEFA3	0.155645919389581	0.630182200719133	0.927342911990082	0.769568013713846
ENST00000327877	ENSG00000185753	CXorf38	0.101647372036054	0.768689770428026	0.955666431632242	0.793072668217136
ENST00000327892	ENSG00000196230	TUBB	0.015639273593043	0.951129163382409	0.991334529547974	0.822672319986788
ENST00000327898	ENSG00000183077	AFMID	-0.38755906078865	0.193693313348473	0.703102466308476	0.583479057680129
ENST00000328024	ENSG00000185236	RAB11B	0.362782778311201	0.136148861420296	0.642315948143997	0.533034546335313
ENST00000328046	ENSG00000174010	KLHL15	-0.017469256229111	0.945779945560548	0.990393692699747	0.821891553848224
ENST00000328090	ENSG00000108021	TASOR2	-0.385387709219558	0.134229767156332	0.638086086427441	0.529524338582166
ENST00000328194	ENSG00000184014	DENND5A	-0.167653878558904	0.57172157774587	0.904915061213923	0.750955959477469
ENST00000328195	ENSG00000147471	PLPBP	-0.171518194168576	0.515241547733191	0.882822681885133	0.732622300742984
ENST00000328379	ENSG00000184924	PTRHD1	-0.307596344720271	0.430361261110684	0.844811577950415	0.701078273850778
ENST00000328434	ENSG00000183978	COA3	-0.252851378371848	0.471531469727541	0.865834330039388	0.718524288004475
ENST00000328554	ENSG00000215012	RTL10	0.29327332389668	0.299560851108027	0.778340369322388	0.645916245509771
ENST00000328557	ENSG00000174004	NRROS	0.051406969318425	0.782181081509006	0.957698272999797	0.794758819160001
ENST00000328631	ENSG00000068745	IP6K2	0.021162887645292	0.932253929561304	0.988400893725395	0.82023780276155
ENST00000328666	ENSG00000187531	SIRT7	-0.001598191541468	0.995669400674261	0.998735158137339	0.828813831363123
ENST00000328771	ENSG00000134815	DHX34	0.050236655841858	0.868204867713488	0.972568272443962	0.807098888608114
ENST00000328848	ENSG00000182117	NOP10	-0.006061827519866	0.976434868331102	0.994767333245069	0.825521078400192
ENST00000328850	ENSG00000182511	FES	-0.117823202668145	0.478611994744076	0.871090489087234	0.722886182429844
ENST00000328914	ENSG00000164916	FOXK1	-0.208491133716192	0.271713674326811	0.768332293798948	0.63761090915351
ENST00000328923	ENSG00000182199	SHMT2	-0.033130081934622	0.804243380019657	0.959806467183651	0.796508332516512
ENST00000328933	ENSG00000100321	SYNGR1	-0.253110756708143	0.48537216734467	0.874456964692595	0.725679897582391
ENST00000328969	ENSG00000197114	ZGPAT	0.214937948379984	0.507872916684577	0.880691386289904	0.730853616368897
ENST00000329021	ENSG00000235568	NFAM1	-0.413771856069727	0.088387414031637	0.568585944111089	0.47184870879766
ENST00000329043	ENSG00000170448	NFXL1	0.134763746661974	0.587273183033546	0.911575765510338	0.756483434707023
ENST00000329138	ENSG00000185359	HGS	-0.067132264952515	0.695441592503121	0.939372762362892	0.779551147177185
ENST00000329143	ENSG00000165490	DDIAS	0.450616222061881	0.126914039516956	0.626036493598496	0.519524821575525
ENST00000329197	ENSG00000181396	OGFOD3	0.030132402669146	0.935621039548687	0.989246378165353	0.820939439419007
ENST00000329236	ENSG00000182872	RBM10	-0.081756710009636	0.649592041182734	0.927907013980426	0.770036141353178
ENST00000329245	ENSG00000184428	TOP1MT	0.159204757713681	0.411678312570086	0.836423865539225	0.694117617661548
ENST00000329251	ENSG00000254772	EEF1G	-0.193533873344091	0.003694356141729	0.162990859427747	0.13526016139396
ENST00000329271	ENSG00000164284	GRPEL2	-0.046108071038051	0.896195661451457	0.980252848144459	0.813476037321499
ENST00000329276	ENSG00000101361	NOP56	0.075796830946258	0.595942028798748	0.915522175392515	0.759758416135209
ENST00000329281	ENSG00000117475	BLZF1	0.296101623415371	0.304523650434437	0.780674404953621	0.647853176435151
ENST00000329286	ENSG00000206418	RAB12	0.358065578140887	0.407638000060736	0.835988034882003	0.693755937716775
ENST00000329410	ENSG00000185905	C16orf54	0.270416924389038	0.328315032685385	0.789520724506078	0.655194413941407
ENST00000329421	ENSG00000175130	MARCKSL1	0.105962978135189	0.780615582457867	0.957698272999797	0.794758819160001
ENST00000329627	ENSG00000215193	PEX26	0.235681686252221	0.553404263405071	0.896156955293274	0.743687927242462
ENST00000329654	ENSG00000184588	PDE4B	0.526306367743334	0.274121481292496	0.768332293798948	0.63761090915351
ENST00000329713	ENSG00000183496	MEX3B	-0.146946981187805	0.758423128427054	0.953896885324755	0.791604186364933
ENST00000329734	ENSG00000177508	IRX3	-0.215797617975152	0.652414315047542	0.927907013980426	0.770036141353178
ENST00000329797	ENSG00000183484	GPR132	-0.110840255711831	0.795442810262878	0.959597444887223	0.796334872546737
ENST00000329967	ENSG00000184990	SIVA1	0.331304071597769	0.142782372030071	0.645076435391534	0.535325373881954
ENST00000329970	ENSG00000155115	GTF3C6	0.020181811434215	0.95284656087111	0.991343824626622	0.822680033633077
ENST00000329994	ENSG00000185803	SLC52A2	-0.095801668379102	0.733346250021407	0.94646698443879	0.785438382978748
ENST00000330029	ENSG00000184076	UQCR10	-0.132073556955447	0.527441620246383	0.886328019341065	0.735531252273728
ENST00000330062	ENSG00000182054	IDH2	0.024530805933322	0.859071478087784	0.971237649829097	0.805994653497795
ENST00000330125	ENSG00000184708	EIF4ENIF1	-0.122929859444432	0.643582732787064	0.927907013980426	0.770036141353178
ENST00000330133	ENSG00000183617	MRPL54	-0.178809846604829	0.590850201013196	0.913665678053131	0.758217776797309
ENST00000330137	ENSG00000182628	SKA2	-0.166226039409875	0.634921399722139	0.927342911990082	0.769568013713846
ENST00000330236	ENSG00000198315	ZKSCAN8	0.451426523934076	0.142560789050734	0.645076435391534	0.535325373881954
ENST00000330263	ENSG00000053372	MRTO4	-0.2490620024417	0.215440147493378	0.727137023107325	0.603424458563704
ENST00000330317	ENSG00000160193	WDR4	-0.342646127422591	0.291661000080467	0.775010050466995	0.643152535523485
ENST00000330342	ENSG00000185344	ATP6V0A2	0.181918105948184	0.394000596124168	0.828686932091112	0.687697019165655
ENST00000330377	ENSG00000128322	IGLL1	0.09170490605945	0.810246387266545	0.961902845249892	0.798248040108569
ENST00000330387	ENSG00000182158	CREB3L2	0.233898648983777	0.217825597396553	0.728777852055759	0.604786122580718
ENST00000330398	ENSG00000185883	ATP6V0C	0.047448199842726	0.896187406220939	0.980252848144459	0.813476037321499
ENST00000330439	ENSG00000169715	MT1E	0.618794007522879	0.149446573824487	0.652025145129437	0.541091854308699
ENST00000330452	ENSG00000163932	PRKCD	-0.027818645932599	0.84102640494278	0.969847484698226	0.804841006228089
ENST00000330459	ENSG00000182481	KPNA2	0.010446013296869	0.91451609746665	0.985890998729574	0.818154932572335
ENST00000330501	ENSG00000186812	ZNF397	0.278528759793839	0.327800006957399	0.788800576550643	0.654596789454846
ENST00000330503	ENSG00000183258	DDX41	0.106755656915642	0.545950105396228	0.892100288770992	0.740321447855509
ENST00000330513	ENSG00000177426	TGIF1	-0.034613293606812	0.898058866465144	0.980930295797887	0.814038226386949
ENST00000330540	ENSG00000114013	CD86	0.047449786086236	0.915825312099091	0.985890998729574	0.818154932572335
ENST00000330560	ENSG00000184661	CDCA2	-0.154549031212531	0.401187766491886	0.833135064680621	0.691388361944454
ENST00000330574	ENSG00000185085	INTS5	0.671527341363221	0.010459368204984	0.252663146139868	0.209675917073952
ENST00000330579	ENSG00000184967	NOC4L	-0.171021176024028	0.527341931326311	0.886328019341065	0.735531252273728
ENST00000330622	ENSG00000135108	FBXO21	-0.353995592476667	0.403345907642252	0.833559700623425	0.69174075180459
ENST00000330794	ENSG00000184584	TMEM173	0.12869128936126	0.700176774032151	0.941407613061178	0.781239795453715
ENST00000330817	ENSG00000182858	ALG12	0.118492796974039	0.770697279005049	0.95639833462684	0.793680047781374
ENST00000330843	ENSG00000156675	RAB11FIP1	0.529891041934704	0.005579653073787	0.191315387187614	0.158765652497317
ENST00000330899	ENSG00000086061	DNAJA1	0.090744965496012	0.4592111452607	0.86027756446802	0.713912931204158
ENST00000330927	ENSG00000185862	EVI2B	0.051047506019102	0.791461239990673	0.958596460568469	0.795504192219123
ENST00000330938	ENSG00000183255	PTTG1IP	-0.114581174547555	0.629356094720914	0.927342911990082	0.769568013713846
ENST00000330943	ENSG00000167208	SNX20	-0.238772974110203	0.438253239465006	0.848797707556016	0.704386217226768
ENST00000331079	ENSG00000185238	PRMT3	0.51309945094828	0.044548553673778	0.464326218913748	0.385327370689533
ENST00000331128	ENSG00000184270	HIST2H2AB	0.115126732448815	0.42087873759222	0.841624074633697	0.698433081264048
ENST00000331173	ENSG00000177613	CSTF2T	-0.014346235206456	0.942697776292423	0.990227647713015	0.821753759178125
ENST00000331200	ENSG00000128951	DUT	0.12016412998423	0.293558517226441	0.775010050466995	0.643152535523485
ENST00000331242	ENSG00000135164	DMTF1	-0.105601609575687	0.756632594266056	0.953896885324755	0.791604186364933
ENST00000331244	ENSG00000108010	GLRX3	0.123309667514712	0.505971860477008	0.880691386289904	0.730853616368897
ENST00000331268	ENSG00000185787	MORF4L1	0.227924090030926	0.070889715464151	0.546380489719788	0.453421213198589
ENST00000331320	ENSG00000182979	MTA1	0.258268975313885	0.231642156893742	0.737673611709077	0.612168388620999
ENST00000331340	ENSG00000185811	IKZF1	0.14161989713589	0.329315798867679	0.789524837190439	0.655197826907952
ENST00000331373	ENSG00000185900	POMK	0.026438148722854	0.921048473512715	0.986613154394684	0.818754223183828
ENST00000331380	ENSG00000184260	HIST2H2AC	0.031512845013869	0.811692840207953	0.962379606609228	0.798643686948132
ENST00000331410	ENSG00000198556	ZNF789	0.606047368802962	0.200386524083624	0.709622467269921	0.588889768350839
ENST00000331434	ENSG00000182307	C8orf33	0.126288182995106	0.679679923432461	0.934031157752216	0.775118344599915
ENST00000331442	ENSG00000184357	HIST1H1B	0.13850751060576	0.041741341285078	0.456405757656078	0.378754469167396
ENST00000331456	ENSG00000183763	TRAIP	0.439270826864374	0.2304019622143	0.736400009137706	0.611111472362258
ENST00000331457	ENSG00000185721	DRG1	-0.157408156921696	0.356277971699623	0.805697186525908	0.668618668965691
ENST00000331483	ENSG00000185624	P4HB	0.129663439891239	0.002884225740091	0.151339264771947	0.125590928535298
ENST00000331491	ENSG00000183598	HIST2H3D	-0.176348837046075	0.409852648214353	0.835988034882003	0.693755937716775
ENST00000331495	ENSG00000184922	FMNL1	-0.008380381883201	0.947724886743214	0.990548690714027	0.822020181039349
ENST00000331555	ENSG00000263961	RHEX	-0.636957415391353	0.235281636312687	0.740714492762845	0.614691904746728
ENST00000331573	ENSG00000183527	PSMG1	0.172022536211462	0.340739488525093	0.798377277621535	0.66254414390784
ENST00000331666	ENSG00000184110	EIF3C	-0.236632751505716	0.271787698241307	0.768332293798948	0.63761090915351
ENST00000331710	ENSG00000183735	TBK1	0.035157857238649	0.891498213829582	0.978677959117946	0.812169094437391
ENST00000331738	ENSG00000111011	RSRC2	0.232167880918353	0.352961317627674	0.804229073783214	0.667400335819781
ENST00000331758	ENSG00000184402	SS18L1	0.644403468018	0.148579624445171	0.652025145129437	0.541091854308699
ENST00000331762	ENSG00000184903	IMMP2L	-0.650822484212148	0.174119530896842	0.687434368227894	0.570476675322269
ENST00000331768	ENSG00000183576	SETD3	0.019823100103352	0.943275852064244	0.990227647713015	0.821753759178125
ENST00000331789	ENSG00000075624	ACTB	0.118158104029467	8.65098007485721E-05	0.020214456774916	0.016775239393584
ENST00000331825	ENSG00000087086	FTL	0.69523719914777	8.12341247577838E-07	0.000456850582401	0.000379123612977
ENST00000331835	ENSG00000183291	SELENOF	0.200701020808833	0.237935040909412	0.743502809855115	0.617005827265097
ENST00000331890	ENSG00000182325	FBXL6	-0.090493809548094	0.786600289723335	0.957698272999797	0.794758819160001
ENST00000331923	ENSG00000159086	PAXBP1	0.196594321098192	0.441588204382157	0.850187576125437	0.705539618390958
ENST00000331925	ENSG00000184009	ACTG1	-0.290014362648922	1.16351344035435E-12	2.4468687650652E-09	2.03056702219105E-09
ENST00000332118	ENSG00000182934	SRPRA	0.199082669034441	0.121669743339254	0.618004231836086	0.512859140897746
ENST00000332131	ENSG00000185917	SETD4	-0.120951298060224	0.78465876565462	0.957698272999797	0.794758819160001
ENST00000332290	ENSG00000185127	C6orf120	0.082657699932346	0.839188874790707	0.969557887936061	0.804600680451986
ENST00000332298	ENSG00000171700	RGS19	0.107833993330397	0.65389390574699	0.927907013980426	0.770036141353178
ENST00000332349	ENSG00000183340	JRKL	-0.246387754444179	0.556845347774331	0.897635414466362	0.744914846513078
ENST00000332395	ENSG00000182810	DDX28	0.656821566444045	0.027815379679549	0.401315685725932	0.333037230503595
ENST00000332499	ENSG00000186834	HEXIM1	-0.438589479714697	0.162095805350031	0.671920128747269	0.5576019745972
ENST00000332509	ENSG00000184381	PLA2G6	1.4018836490232	0.00756023251521	0.211988919726487	0.175921862100782
ENST00000332556	ENSG00000185896	LAMP1	0.104469056830049	0.247901221089663	0.751956690642572	0.624021394173151
ENST00000332598	ENSG00000184840	TMED9	0.089589022412815	0.389706647414944	0.824500079993588	0.68422250352452
ENST00000332674	ENSG00000119950	MXI1	-0.288662409825069	0.311032110739914	0.780785209743117	0.647945129283078
ENST00000332680	ENSG00000182718	ANXA2	0.067018435975664	0.859082218909405	0.971237649829097	0.805994653497795
ENST00000332707	ENSG00000184575	XPOT	0.215316397869745	0.087834115826537	0.568585944111089	0.47184870879766
ENST00000332782	ENSG00000185482	STAC3	-0.223403503792867	0.597896621707942	0.915746465365457	0.759944546192107
ENST00000332797	ENSG00000024862	CCDC28A	-0.414251676597717	0.248110786969507	0.752080939887189	0.624124504083358
