hl60.6h.stbl.log2FoldChange	hl60.6h.stbl.pvalue	hl60.72h.stbl.log2FoldChange	hl60.72h.stbl.pvalue	hl60.120h.stbl.log2FoldChange	hl60.120h.stbl.pvalue	name
ENSG00000145241	0.422646154791142	0.425264408648928	1.56703592157196	0.0280346326907466	0.555131909770089	0.25116198985587	CENPC
ENSG00000145287	0	NA	0	NA	0	NA	PLAC8
ENSG00000145332	0.0701508631617867	0.790283198059221	0.0345494143069874	0.915034613055574	-0.21014489757288	0.433724008418921	KLHL8
ENSG00000145348	0.781189513415799	0.143969977561662	0.421534988121125	0.344904446918021	0.360546350891965	0.438400984790289	TBCK
ENSG00000145349	0	NA	0	NA	0	NA	CAMK2D
ENSG00000145375	-0.0966851075943107	0.708883207686934	-0.0208612435937495	0.943185320348058	-0.429432938894905	0.12337496209116	SPATA5
ENSG00000145414	0	NA	0	NA	0	NA	NAF1
ENSG00000145495	0	NA	0	NA	0	NA	MARCH6
ENSG00000145569	0	NA	0.434431085665048	0.440108449871238	0	NA	FAM105A
ENSG00000145604	0	NA	0	NA	0	NA	SKP2
ENSG00000145675	0	NA	0	NA	0	NA	PIK3R1
ENSG00000145703	-0.112831763221219	0.70924247934066	0.209266067402707	0.527310756091682	0.240975770522543	0.432926560864815	IQGAP2
ENSG00000145715	0.676388875434337	0.257267465805927	0.0371295437345107	0.900956234389385	0.91715436762651	0.111309505026614	RASA1
ENSG00000145725	-0.42991353877168	0.305564900791241	0.168557812130446	0.758199295328005	0.563682219503829	0.188932710697855	PPIP5K2
ENSG00000145730	0	NA	-0.236071811781541	0.704901318027598	0	NA	PAM
ENSG00000145734	0	NA	3.80101074793322	0.0261174151082034	0	NA	BDP1
ENSG00000145736	0	NA	0	NA	0	NA	GTF2H2
ENSG00000145819	0	NA	0	NA	0	NA	ARHGAP26
ENSG00000145833	-0.421333319397903	0.52956305323967	1.52580865518217	0.106255199182581	-1.27514037235702	0.0813574531574442	DDX46
ENSG00000145860	0.496719530412924	0.218763736579335	-1.16426500579366	0.0734599705914852	0.362980381125468	0.356783739784924	RNF145
ENSG00000145868	0	NA	0	NA	0	NA	FBXO38
ENSG00000145907	-0.422856606303603	0.721965548690662	1.33545122170396	0.11984072183038	1.06460550533423	0.380266668138524	G3BP1
ENSG00000145982	0.159117015561645	0.693865193836328	-1.14617774976372	0.0674603494985098	-1.14336204652468	0.0209027337064149	FARS2
ENSG00000146112	-0.248432189897098	0.641363411422407	-0.475565244499909	0.356843170113273	0.283604090928268	0.595784582184494	PPP1R18
ENSG00000146143	0	NA	-0.0487628821427148	0.963392878639183	0	NA	PRIM2
ENSG00000146247	0	NA	0	NA	0	NA	PHIP
ENSG00000146263	-0.862646962711735	0.196699996967593	0.825337685226992	0.333648996001456	0.686194645741041	0.296197221347456	MMS22L
ENSG00000146282	0	NA	1.91348747695645	0.0172470285178679	0	NA	RARS2
ENSG00000146373	0	NA	-1.04501894202356	0.24472388725886	0	NA	RNF217
ENSG00000146433	-0.0415179343680678	0.901892088086988	-0.418970495675562	0.373646522896496	0.240532572080922	0.481920362022295	TMEM181
ENSG00000146457	0.0967448225442772	0.871193941782001	-0.352334824281197	0.674570479881106	-0.108426710433534	0.85583267147383	WTAP
ENSG00000146463	0	NA	0	NA	0	NA	ZMYM4
ENSG00000146540	-0.192844318099322	0.738504709508642	-3.31808420047541	0.0039557861902951	-2.17808591601484	0.00544919919190881	C7orf50
ENSG00000146574	-0.261917944552079	0.747522794399767	0.32613173594567	0.674841191302187	-1.38055672686437	0.161238085321384	CCZ1B
ENSG00000146731	0	NA	0	NA	0	NA	CCT6A
ENSG00000146833	0	NA	0	NA	0	NA	TRIM4
ENSG00000146872	0	NA	0	NA	0	NA	TLK2
ENSG00000146918	0	NA	0	NA	0	NA	NCAPG2
ENSG00000146963	0	NA	0	NA	0	NA	LUC7L2
ENSG00000147010	0.0186166670385617	0.956591272096223	0.546978403958747	0.182370282068455	-0.798282112465768	0.0286150034359506	SH3KBP1
ENSG00000147050	-0.227692780039866	0.450325826554792	-0.00361621861463179	0.992851813924834	0.283166893679056	0.353108885525044	KDM6A
ENSG00000147065	0.487512221898163	0.462071747374373	-0.456383537408726	0.466183243822829	-1.31381335336115	0.0703826890327907	MSN
ENSG00000147140	0	NA	0	NA	0	NA	NONO
ENSG00000147162	-0.0771735742254492	0.791499096456049	-0.393231116583269	0.296164122732933	-0.0213186370335177	0.941662737092011	OGT
ENSG00000147206	-0.708794014137085	0.385433619669858	0.313371239700613	0.742914195241005	0.229736783677096	0.798291669908068	NXF3
ENSG00000147251	0	NA	1.32447744232701	0.4194423025175	0	NA	DOCK11
ENSG00000147274	0	NA	0	NA	0	NA	RBMX
ENSG00000147316	0	NA	1.40973078687224	0.197615147824013	0	NA	MCPH1
ENSG00000147403	-0.788895364225752	0.473583314826988	-1.11030782106156	0.427351457728765	1.23772155228442	0.271686520950229	RPL10
ENSG00000147416	2.36478844598439	0.186977974234671	1.12657645060305	0.455132529303935	2.52157575747233	0.168910399942351	ATP6V1B2
ENSG00000147421	0	NA	0	NA	0	NA	HMBOX1
ENSG00000147439	0.0118203253907109	0.958898896494566	-0.14105699545611	0.616378265072834	-0.294842576311468	0.220822731055637	BIN3
ENSG00000147454	0	NA	0	NA	0	NA	SLC25A37
ENSG00000147459	0	NA	0	NA	0	NA	DOCK5
ENSG00000147475	0	NA	0	NA	0	NA	ERLIN2
ENSG00000147526	0	NA	0	NA	0	NA	TACC1
ENSG00000147548	0	NA	0	NA	0	NA	WHSC1L1
ENSG00000147586	0	NA	-1.66919284221908	0.0353384753005602	0	NA	MRPS28
ENSG00000147604	0.023710625296887	0.934968159596792	0.0792111875870578	0.817037964264311	0.270243398509402	0.365025328750559	RPL7
ENSG00000147649	0.0234747887197319	0.947841231068878	-0.297309352454034	0.365756823340186	-1.16376810941106	0.00982881065621885	MTDH
ENSG00000147677	-0.897160422065201	0.0591985843835862	0.382247398024912	0.343101310984418	-2.18221952617573	0.000652597844263138	EIF3H
ENSG00000147687	0	NA	-0.984838101575028	0.0288138486137901	0	NA	TATDN1
ENSG00000147854	-0.199655354178789	0.52333860503468	0.0733454632881199	0.842771677530864	0.597597756116773	0.0802570087433078	UHRF2
ENSG00000147874	0	NA	0	NA	0	NA	HAUS6
ENSG00000147905	-0.481090565997487	0.333851096681443	0.0343645450245136	0.948024048695948	1.07385898304358	0.0503529387636897	ZCCHC7
ENSG00000147996	-0.00165103996689941	0.997969048197759	1.40529834332832	0.0201339672809906	2.41786321907369	0.0047084340800472	CBWD5
ENSG00000148110	0.424319437227989	0.433971388469645	-0.380606628242035	0.473404242268615	0.233979102365114	0.661224922547549	MFSD14B
ENSG00000148187	0	NA	0	NA	0	NA	MRRF
ENSG00000148303	0	NA	0	NA	0	NA	RPL7A
ENSG00000148308	0	NA	0	NA	0	NA	GTF3C5
ENSG00000148358	-0.732132991346282	0.344091516131745	-1.41045978769177	0.218394591443825	0.640605331013023	0.404692849299687	GPR107
ENSG00000148459	0.0602439324971692	0.806538947064268	0.00643215392231761	0.982034374436814	-0.245953904420992	0.331260483072849	PDSS1
ENSG00000148481	0.461050185436169	0.303782530294009	-1.57220516725979	0.0427539580750337	-0.850039695453098	0.0794260089313402	FAM188A
ENSG00000148484	-0.141876132047033	0.657068729548799	-0.571179474566705	0.107875085397191	-1.22590115939753	0.00387028013666107	RSU1
ENSG00000148516	0	NA	0	NA	0	NA	ZEB1
ENSG00000148660	0	NA	1.10748169166311	0.274699783299819	0	NA	CAMK2G
ENSG00000148672	0.0298424169995444	0.95562211913293	-1.2574680724163	0.150846978137995	-0.205088145240714	0.703428692440441	GLUD1
ENSG00000148700	-0.0417972932262409	0.956888619047284	-1.19994852445248	0.160219316598626	-0.504158796448312	0.51991633957428	ADD3
ENSG00000148773	0	NA	0	NA	0	NA	MKI67
ENSG00000148843	0	NA	0	NA	0	NA	PDCD11
ENSG00000149091	0	NA	0	NA	0	NA	DGKZ
ENSG00000149100	0.998373927000254	0.106892735608936	0.31680517952127	0.685940707456166	1.21329358867705	0.058168723883397	EIF3M
ENSG00000149150	0.892397544265478	0.0392169044975658	-1.31478896596128	0.0429828727128951	1.16956992583927	0.0203934261580661	SLC43A1
ENSG00000149177	0	NA	0	NA	0	NA	PTPRJ
ENSG00000149187	-0.156163188195652	0.811746571555715	-0.36084265623	0.679939190860986	-0.527686990764797	0.483121607879983	CELF1
ENSG00000149212	0	NA	0	NA	0	NA	SESN3
ENSG00000149262	0	NA	-1.06756837486717	0.077798585906488	0	NA	INTS4
ENSG00000149269	-0.785230965551221	0.170899076755192	-0.356742672744122	0.428351707605884	0.696760683574123	0.218788730655808	PAK1
ENSG00000149273	0	NA	-0.919918088404207	0.144258811291043	0	NA	RPS3
ENSG00000149289	0.419026255427189	0.32425761094645	-0.254603750895608	0.434681606581593	-0.40839646557908	0.281370952119758	ZC3H12C
ENSG00000149308	-0.474324133723547	0.228718931201879	0.123224394692177	0.742449600383551	-0.137567179571142	0.715562660358116	NPAT
ENSG00000149346	0	NA	0	NA	0	NA	SLX4IP
ENSG00000149516	0.330624332151793	0.69886186965948	0.331894254799074	0.469886183496834	1.58965725708102	0.0893054989310083	MS4A3
ENSG00000149532	0	NA	0	NA	0	NA	CPSF7
ENSG00000149547	0	NA	0	NA	0	NA	EI24
ENSG00000149554	0.461136660522261	0.308703359159357	0.595097024601887	0.0928738706480384	0.531438451022327	0.245573530976303	CHEK1
ENSG00000149639	-0.0892321322777878	0.827005724788918	-2.99222746713596	0.0393951502965751	-0.0962723498310316	0.841970644947334	SOGA1
ENSG00000149925	0.0537945157175478	0.904258220228488	-0.342836530469711	0.477084810847515	-0.687538505787857	0.15417356474318	ALDOA
ENSG00000149930	0	NA	0	NA	0	NA	TAOK2
ENSG00000150093	-0.073034079804129	0.779756336332597	0.00628519032087739	0.984823597595631	0.287326063069277	0.287700606179593	ITGB1
ENSG00000150527	0.145432593771641	0.610605196945612	0.663225453111851	0.113511796998174	0.389860962765867	0.192793772046955	CTAGE5
ENSG00000150593	0.203880995069324	0.654825596916933	0.629869559396342	0.251551262945719	-0.86114755380412	0.0650407232612924	PDCD4
ENSG00000150753	0.196054582076535	0.764595091202847	1.43497676616291	0.144317360489624	0.833173910137784	0.223892838814668	CCT5
ENSG00000150867	-1.58962522655933	0.0114714176555669	0.103744424836742	0.834819376708344	-0.194204958055533	0.653450641192291	PIP4K2A
ENSG00000150961	0	NA	-0.48318669218079	0.38845618423909	0	NA	SEC24D
ENSG00000150995	0	NA	0.352519390979051	0.484301263232867	0	NA	ITPR1
ENSG00000151014	0	NA	-1.68650724288849	0.0235312177230276	0	NA	NOCT
ENSG00000151092	0.396085943031004	0.61174377681521	0.410010669990083	0.417868414634197	1.49624245484906	0.0840135169984485	NGLY1
ENSG00000151229	-0.0568055693345595	0.824242983974425	-0.680119637674322	0.0750579836225291	0.171123507161529	0.508780702235941	SLC2A13
ENSG00000151247	-0.281033362826707	0.458202861211533	0.456953618215956	0.282838457466547	0.673550730993513	0.0981878457171643	EIF4E
ENSG00000151292	0	NA	0	NA	0	NA	CSNK1G3
ENSG00000151348	0	NA	0	NA	0	NA	EXT2
ENSG00000151414	0	NA	0.777237534547475	0.25113452211023	0	NA	NEK7
ENSG00000151461	-0.838206722854179	0.295461690544912	0.736590215789303	0.502012052498333	0.478004612823678	0.541328708206604	UPF2
ENSG00000151465	-0.154450133511265	0.701795537830622	1.22001968537746	0.0848581586553727	-1.74448319102379	0.0058920371059435	CDC123
ENSG00000151502	0	NA	0	NA	0	NA	VPS26B
ENSG00000151503	0	NA	0	NA	0	NA	NCAPD3
ENSG00000151532	0.0822291027534621	0.908268933654634	1.50816217887256	0.0730172498481967	-1.61262185768606	0.0508458358486389	VTI1A
ENSG00000151692	0.181261742404292	0.830701240339518	-0.793309255435249	0.155866249553103	0.23892416451491	0.778350907400796	RNF144A
ENSG00000151694	-0.111664071152396	0.767301892171901	-0.874521213196328	0.126893611519137	-2.02113106111587	0.00157265358707089	ADAM17
ENSG00000151702	0	NA	0.0947042893179297	0.816365698533591	0	NA	FLI1
ENSG00000151718	0	NA	1.00849086797354	0.21515044749119	0	NA	WWC2
ENSG00000151725	0	NA	0	NA	0	NA	CENPU
ENSG00000151726	0	NA	0	NA	0	NA	ACSL1
ENSG00000151779	0.141191423753798	0.645201602905622	-0.433479516391553	0.178555638035935	-0.24068463297183	0.438287286665225	NBAS
ENSG00000151806	0	NA	0	NA	0	NA	GUF1
ENSG00000151849	0	NA	0.294407257649088	0.408012057749804	0	NA	CENPJ
ENSG00000151883	0	NA	0	NA	0	NA	PARP8
ENSG00000151893	0	NA	0	NA	0	NA	CACUL1
ENSG00000151914	-1.76737742966466	0.0261780216377616	2.57620872417961	0.00932954696516174	0.0524304792946799	0.934039904421755	DST
ENSG00000151923	0	NA	0	NA	0	NA	TIAL1
ENSG00000152102	0	NA	0	NA	0	NA	FAM168B
ENSG00000152193	-0.0580305801112055	0.903280062174772	0.22892066005232	0.641171248755487	-2.0963053589132	0.00181607667404149	RNF219
ENSG00000152223	0	NA	0	NA	0	NA	EPG5
ENSG00000152229	-0.364401257474213	0.656729266043419	-3.8450804601446	0.00948346199172658	-1.24312458841145	0.192132163642395	PSTPIP2
ENSG00000152270	0.720750372598913	0.111353691293015	-0.351126249616882	0.277586261806538	-0.560221242953902	0.197780281451447	PDE3B
ENSG00000152404	-0.324588672342394	0.451859814264529	0.0448240753349802	0.929367240434911	1.8297902493141	0.00509958346671636	CWF19L2
ENSG00000152409	0	NA	0.199853219332007	0.796900613937195	0	NA	JMY
ENSG00000152484	-0.398196061154993	0.192524302989342	-0.323572690731814	0.289001048534456	-0.42139299157877	0.170438891534237	USP12
ENSG00000152520	0	NA	0	NA	0	NA	PAN3
ENSG00000152558	-0.168371287952195	0.495109321310971	-0.316634901675582	0.324721114219261	0.0221076511434335	0.927568040833572	TMEM123
ENSG00000152582	-0.279882089221731	0.678316493861418	2.57367249274264	0.0369613021839537	-0.176792149323613	0.792658893995235	SPEF2
ENSG00000152601	-0.730567914713984	0.0955210912171388	-0.335434861086323	0.483733018534705	-0.210140192089921	0.602408308857581	MBNL1
ENSG00000152620	-0.140841009877565	0.691531619197978	-0.678241472309066	0.19747276386691	-0.0803323429750492	0.820358637665693	NADK2
ENSG00000152795	0	NA	0	NA	0	NA	HNRNPDL
ENSG00000152818	0	NA	0	NA	0	NA	UTRN
ENSG00000152990	0	NA	4.83299956438416	0.00432003875801867	0	NA	ADGRA3
ENSG00000153015	0	NA	0.653929961387189	0.206784962118243	0	NA	CWC27
ENSG00000153046	-0.258474040704599	0.588201394695045	0.545218419824564	0.245442217987906	-1.0743297894875	0.0857555120876602	CDYL
ENSG00000153066	0.970774643454283	0.194746332287425	-1.16435898585024	0.0622531576053672	0.506377916175376	0.440110458521284	TXNDC11
ENSG00000153094	0	NA	0	NA	0	NA	BCL2L11
ENSG00000153107	0.378639235568884	0.442969500261722	0.594689454653361	0.228655978337695	-0.140055689687002	0.772474912346272	ANAPC1
ENSG00000153147	-0.876805326757323	0.274955315330423	1.10070279837535	0.164842274393448	-0.192830227274023	0.775900435403816	SMARCA5
ENSG00000153165	0	NA	-1.49247665101307	0.457033780934096	0	NA	RGPD3
ENSG00000153187	-0.112826890061946	0.671315651543526	0.155024840296537	0.605523845733288	-0.654472744002765	0.0334117477725805	HNRNPU
ENSG00000153201	-0.154737251454204	0.789835352327759	0.283467122567684	0.700214968947627	-2.02214239575838	0.00671984356929704	RANBP2
ENSG00000153207	0	NA	0	NA	0	NA	AHCTF1
ENSG00000153214	0	NA	0	NA	0	NA	TMEM87B
ENSG00000153250	-1.94666745354036	0.00801056332882811	1.86854940239054	0.0373918977695363	1.63687596291424	0.0102864412187674	RBMS1
ENSG00000153310	-0.301390856523077	0.340153645533519	-0.0418866364364614	0.897070416531677	1.6094556657534	0.000589780729220016	FAM49B
ENSG00000153317	0	NA	0	NA	0	NA	ASAP1
ENSG00000153339	0	NA	3.21058598825391	0.00158629919523289	0	NA	TRAPPC8
ENSG00000153395	0	NA	0	NA	0	NA	LPCAT1
ENSG00000153560	0	NA	0	NA	0	NA	UBP1
ENSG00000153561	-0.212088713092332	0.712374729249873	-1.29145848019972	0.153462342484552	0.0854310480265768	0.881517228680751	RMND5A
ENSG00000153774	-0.279263366944033	0.2973712576293	0.40136520490292	0.254599774827915	-0.744544708868915	0.0174838000532114	CFDP1
ENSG00000153827	0	NA	0	NA	0	NA	TRIP12
ENSG00000153914	0	NA	0	NA	0	NA	SREK1
ENSG00000153936	0	NA	0	NA	0	NA	HS2ST1
ENSG00000153989	0	NA	0	NA	0	NA	NUS1
ENSG00000154001	0	NA	0	NA	0	NA	PPP2R5E
ENSG00000154127	-0.337273243513481	0.298505328048489	-0.521177728027559	0.221208829328342	-0.876334056018888	0.0198765162518174	UBASH3B
ENSG00000154174	0	NA	0	NA	0	NA	TOMM70
ENSG00000154217	0.0356692417305328	0.893769911210083	-0.564262583022047	0.101943787252548	-0.368859310584997	0.191280331239714	PITPNC1
ENSG00000154229	-0.0613512224947098	0.867644778243094	-0.814463302740211	0.130171766032313	0.035189511630202	0.917135829344765	PRKCA
ENSG00000154370	0	NA	0	NA	0	NA	TRIM11
ENSG00000154447	-0.34735920629016	0.585848290845933	-0.557391230997106	0.219045827877642	-0.274815005000542	0.665306918461927	SH3RF1
ENSG00000154582	-0.0516094859957297	0.941766465568901	-0.193346632683749	0.757260834137818	-2.15312790040566	0.0257494657260776	TCEB1
ENSG00000154743	-0.303234252270695	0.351882146198357	-0.303990103080326	0.310819508388792	-0.482016683822858	0.154407762386304	TSEN2
ENSG00000154822	-1.51910338912199	0.0615973798740821	-0.0730499154683852	0.847321117574794	0.350296764010809	0.630885953049791	PLCL2
ENSG00000154845	0.143403448840809	0.723642935477591	0.096965085607881	0.72877838818014	-0.744337158971725	0.133656665026036	PPP4R1
ENSG00000155096	0.417793829587371	0.418982979526843	-0.17175255059123	0.792846036487908	-0.199076068709198	0.727979169802918	AZIN1
ENSG00000155097	0.00973275967010878	0.97022174339091	-0.587471325691873	0.101825570923814	-0.565846604715843	0.0548733953537638	ATP6V1C1
ENSG00000155111	-0.38054476294318	0.380296281877456	0.0566534176632706	0.890164953639059	0.0569825501994822	0.892540554356792	CDK19
ENSG00000155189	0.0451956271196341	0.899051302463154	-1.00237135001964	0.0609924605508223	-2.05930472152398	0.000307171317259461	AGPAT5
ENSG00000155229	0	NA	0	NA	0	NA	MMS19
ENSG00000155313	0	NA	0	NA	0	NA	USP25
ENSG00000155438	0.00995534029284423	0.976593372937955	0.115263070110084	0.795061708059562	-1.11372980254216	0.0092535697178158	NIFK
ENSG00000155506	0	NA	0	NA	0	NA	LARP1
ENSG00000155561	0	NA	0	NA	0	NA	NUP205
ENSG00000155629	0.0419726978865419	0.938668778617678	-0.398928538167142	0.339260108201958	0.0444268314480417	0.926728573827448	PIK3AP1
ENSG00000155744	0	NA	0	NA	0	NA	FAM126B
ENSG00000155903	0.135354234266324	0.730529776710144	-0.706564561678225	0.149346891949896	0.523797843895236	0.204277448459764	RASA2
ENSG00000155906	0.0432062159663228	0.861970210092263	0.100855136897333	0.731911152195429	0.00733591327017013	0.976427246022299	RMND1
ENSG00000155957	0.00547276553270404	0.995632389328738	-2.19102860389055	0.19399651766164	-0.0529792660306436	0.957742547759115	TMBIM4
ENSG00000155975	-0.163090546105626	0.655486368612721	0.230944012786041	0.47593382145096	0.161547759020038	0.658499549071401	VPS37A
ENSG00000156017	-0.587860298673726	0.271874343643858	0.448758831132127	0.446824312635746	3.30757870440898	0.000525376874235083	CARNMT1
ENSG00000156026	0.232110850475111	0.407540391642988	-0.782270442493485	0.0490047563008244	-0.627707079926231	0.0451817349501938	MCU
ENSG00000156030	0	NA	0	NA	0	NA	ELMSAN1
ENSG00000156052	0	NA	0	NA	0	NA	GNAQ
ENSG00000156110	0.735237670444553	0.0271499458581084	-0.686795937722993	0.0715198923355065	-0.720684530894326	0.0295104982860401	ADK
ENSG00000156162	-0.45168460930379	0.551346975009985	-1.73050669984616	0.150043170110858	-0.161237381376099	0.82993337324315	DPY19L4
ENSG00000156170	-0.296795506646831	0.614528206709813	-5.41283851400869	0.0013237932459968	-2.06017520261843	0.00776510485795165	NDUFAF6
ENSG00000156261	0	NA	0	NA	0	NA	CCT8
ENSG00000156273	-0.0116510745320739	0.977857358838926	-0.592396522538535	0.30982176815553	0.432440402607055	0.318519331635815	BACH1
ENSG00000156304	0	NA	0	NA	0	NA	SCAF4
ENSG00000156471	0	NA	-0.435299602329298	0.339204360730672	0	NA	PTDSS1
ENSG00000156482	-0.920298165479704	0.209958135627249	1.7118829645363	0.0789004538701468	0.64509776873534	0.367586341496939	RPL30
ENSG00000156504	0	NA	0	NA	0	NA	FAM122B
ENSG00000156508	0	NA	0	NA	0	NA	EEF1A1
ENSG00000156599	0	NA	0	NA	0	NA	ZDHHC5
ENSG00000156639	0	NA	0	NA	0	NA	ZFAND3
ENSG00000156642	-1.58303585785909	0.0110103096510002	1.04582347794514	0.140147076383369	-0.152477951171454	0.770013066317303	NPTN
ENSG00000156650	0	NA	0	NA	0	NA	KAT6B
ENSG00000156787	-0.341623248791737	0.401715257118952	0.360401776847124	0.479227833128313	0.804088151523466	0.0701263137244445	TBC1D31
ENSG00000156802	-0.300272057681576	0.403483103700789	1.48604945582603	0.0119883937177002	0.354325340504857	0.328295404545135	ATAD2
ENSG00000156831	-0.471060121747261	0.355699280334678	1.57898309079807	0.0578171515516659	0.301043521169009	0.548655542981655	NSMCE2
ENSG00000156875	-0.269750947647665	0.431127557216359	-2.16367273615545	0.00337041258126729	0.0801763573242811	0.811658622987998	MFSD14A
ENSG00000156970	0	NA	-0.301940346521003	0.501108568471602	0	NA	BUB1B
ENSG00000156976	0	NA	0	NA	0	NA	EIF4A2
ENSG00000157020	0.0927046827552278	0.826696867467021	-1.13865166330301	0.0733731665678948	-0.316524062649225	0.462909205683058	SEC13
ENSG00000157077	0	NA	0	NA	0	NA	ZFYVE9
ENSG00000157106	0	NA	0	NA	0	NA	SMG1
ENSG00000157181	-0.21941766605127	0.52643459274439	-0.244731024809063	0.585529495800321	-1.18688895218612	0.00692578111197734	C1orf27
ENSG00000157193	0	NA	0	NA	0	NA	LRP8
ENSG00000157450	0	NA	-0.0990331369951487	0.871751390581717	0	NA	RNF111
ENSG00000157500	2.48493958156773	0.0060188661884005	-1.42004124890637	0.0593569887406328	-0.664251292689436	0.27813875784311	APPL1
ENSG00000157540	0	NA	0	NA	0	NA	DYRK1A
ENSG00000157637	0	NA	1.18628995800049	0.172124945841173	0	NA	SLC38A10
ENSG00000157764	0	NA	0	NA	0	NA	BRAF
ENSG00000157837	0	NA	0	NA	0	NA	SPPL3
ENSG00000157869	0.366099207041315	0.229138375535301	-1.49427273729779	0.00552904537331255	-0.124679508940574	0.669534457972645	RAB28
ENSG00000157933	0	NA	0	NA	0	NA	SKI
ENSG00000158019	0	NA	0	NA	0	NA	BRE
ENSG00000158092	0	NA	0.40332583627092	0.490479286510791	0	NA	NCK1
ENSG00000158161	0	NA	0.593967355388475	0.393717030586462	0	NA	EYA3
ENSG00000158195	0	NA	0	NA	0	NA	WASF2
